"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","TIPO DELITO","CANTIDAD"
"08/01/2010","20","CESAR","20011","AGUACHICA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/01/2010","81","ARAUCA","81794","TAME","ARTICULO 168. SECUESTRO SIMPLE","1"
"05/01/2010","05","ANTIOQUIA","05107","BRICEÑO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"03/01/2010","85","CASANARE","85001","YOPAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"21/12/2009","18","CAQUETA","18001","FLORENCIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/12/2009","41","HUILA","41676","SANTA MARIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/12/2009","20","CESAR","20011","AGUACHICA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/12/2009","18","CAQUETA","18001","FLORENCIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/12/2009","54","NORTE DE SANTANDER","54498","OCAÑA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/12/2009","50","META","50689","SAN MARTIN","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/12/2009","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/12/2009","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/12/2009","18","CAQUETA","18001","FLORENCIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/12/2009","25","CUNDINAMARCA","25394","LA PALMA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/12/2009","68","SANTANDER","68001","BUCARAMANGA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/12/2009","19","CAUCA","19698","SANTANDER DE QUILICHAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"07/12/2009","27","CHOCO","27135","EL CANTON DEL SAN PABLO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/12/2009","27","CHOCO","27135","EL CANTON DEL SAN PABLO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/12/2009","86","PUTUMAYO","86571","PUERTO GUZMAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/11/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"29/11/2009","18","CAQUETA","18479","MORELIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/11/2009","86","PUTUMAYO","86568","PUERTO ASIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/11/2009","19","CAUCA","19137","CALDONO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/11/2009","25","CUNDINAMARCA","25513","PACHO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/11/2009","25","CUNDINAMARCA","25120","CABRERA","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/11/2009","76","VALLE DEL CAUCA","76892","YUMBO","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/11/2009","66","RISARALDA","66572","PUEBLO RICO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/11/2009","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/11/2009","19","CAUCA","19256","EL TAMBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/11/2009","68","SANTANDER","68001","BUCARAMANGA","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/11/2009","54","NORTE DE SANTANDER","54001","CUCUTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/11/2009","54","NORTE DE SANTANDER","54001","CUCUTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/11/2009","19","CAUCA","19532","PATIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"06/11/2009","85","CASANARE","85250","PAZ DE ARIPORO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/11/2009","19","CAUCA","19760","SOTARA PAISPAMBA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/11/2009","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/11/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/10/2009","86","PUTUMAYO","86568","PUERTO ASIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/10/2009","86","PUTUMAYO","86568","PUERTO ASIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/10/2009","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/10/2009","20","CESAR","20770","SAN MARTIN","ARTICULO 168. SECUESTRO SIMPLE","1"
"26/10/2009","19","CAUCA","19473","MORALES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/10/2009","20","CESAR","20001","VALLEDUPAR","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/10/2009","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/10/2009","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/10/2009","18","CAQUETA","18410","LA MONTAÑITA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/10/2009","81","ARAUCA","81736","SARAVENA","ARTICULO 168. SECUESTRO SIMPLE","1"
"13/10/2009","41","HUILA","41319","GUADALUPE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/10/2009","52","NARIÑO","52399","LA UNION","ARTICULO 168. SECUESTRO SIMPLE","1"
"11/10/2009","52","NARIÑO","52399","LA UNION","ARTICULO 168. SECUESTRO SIMPLE","1"
"11/10/2009","08","ATLANTICO","08001","BARRANQUILLA","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/10/2009","54","NORTE DE SANTANDER","54820","TOLEDO","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/10/2009","19","CAUCA","19533","PIAMONTE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/10/2009","19","CAUCA","19533","PIAMONTE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/10/2009","18","CAQUETA","18410","LA MONTAÑITA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/10/2009","54","NORTE DE SANTANDER","54174","CHITAGA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/10/2009","76","VALLE DEL CAUCA","76364","JAMUNDI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/10/2009","76","VALLE DEL CAUCA","76364","JAMUNDI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/10/2009","41","HUILA","41396","LA PLATA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/09/2009","81","ARAUCA","81065","ARAUQUITA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/09/2009","41","HUILA","41801","TERUEL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/09/2009","50","META","50325","MAPIRIPAN","ARTICULO 168. SECUESTRO SIMPLE","1"
"26/09/2009","50","META","50001","VILLAVICENCIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/09/2009","50","META","50001","VILLAVICENCIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/09/2009","85","CASANARE","85001","YOPAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/09/2009","85","CASANARE","85001","YOPAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/09/2009","85","CASANARE","85001","YOPAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/09/2009","52","NARIÑO","52001","PASTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/09/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/09/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/09/2009","47","MAGDALENA","47189","CIENAGA","ARTICULO 168. SECUESTRO SIMPLE","1"
"12/09/2009","08","ATLANTICO","08001","BARRANQUILLA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"12/09/2009","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/09/2009","05","ANTIOQUIA","05756","SONSON","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/09/2009","73","TOLIMA","73675","SAN ANTONIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/09/2009","86","PUTUMAYO","86569","PUERTO CAICEDO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/08/2009","52","NARIÑO","52210","CONTADERO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/08/2009","52","NARIÑO","52210","CONTADERO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/08/2009","17","CALDAS","17174","CHINCHINA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/08/2009","54","NORTE DE SANTANDER","54405","LOS PATIOS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/08/2009","19","CAUCA","19532","PATIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/08/2009","05","ANTIOQUIA","05088","BELLO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/08/2009","05","ANTIOQUIA","05088","BELLO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/08/2009","52","NARIÑO","52540","POLICARPA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/08/2009","52","NARIÑO","52385","LA LLANADA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/08/2009","52","NARIÑO","52352","ILES","ARTICULO 168. SECUESTRO SIMPLE","1"
"22/08/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/08/2009","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/08/2009","27","CHOCO","27160","CERTEGUI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/08/2009","27","CHOCO","27160","CERTEGUI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/08/2009","15","BOYACA","15204","COMBITA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/08/2009","81","ARAUCA","81794","TAME","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/08/2009","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/08/2009","52","NARIÑO","52240","CHACHAGÜI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"06/08/2009","18","CAQUETA","18592","PUERTO RICO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/08/2009","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/08/2009","85","CASANARE","85250","PAZ DE ARIPORO","ARTICULO 168. SECUESTRO SIMPLE","1"
"01/08/2009","85","CASANARE","85250","PAZ DE ARIPORO","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/07/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/07/2009","19","CAUCA","19532","PATIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/07/2009","81","ARAUCA","81001","ARAUCA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/07/2009","52","NARIÑO","52490","OLAYA HERRERA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/07/2009","52","NARIÑO","52490","OLAYA HERRERA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/07/2009","27","CHOCO","27787","TADO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/07/2009","18","CAQUETA","18460","MILAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/07/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/07/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/07/2009","86","PUTUMAYO","86885","VILLAGARZON","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/07/2009","20","CESAR","20621","LA PAZ","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/07/2009","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"07/07/2009","05","ANTIOQUIA","05736","SEGOVIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/07/2009","73","TOLIMA","73408","LERIDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/07/2009","15","BOYACA","15223","CUBARA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/06/2009","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/06/2009","68","SANTANDER","68867","VETAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/06/2009","68","SANTANDER","68867","VETAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/06/2009","50","META","50400","LEJANIAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/06/2009","47","MAGDALENA","47001","SANTA MARTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/06/2009","27","CHOCO","27150","CARMEN DEL DARIEN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/06/2009","86","PUTUMAYO","86568","PUERTO ASIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/06/2009","86","PUTUMAYO","86568","PUERTO ASIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"03/06/2009","81","ARAUCA","81300","FORTUL","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/05/2009","54","NORTE DE SANTANDER","54001","CUCUTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"29/05/2009","41","HUILA","41298","GARZON","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/05/2009","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/05/2009","73","TOLIMA","73870","VILLAHERMOSA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/05/2009","85","CASANARE","85300","SABANALARGA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/05/2009","47","MAGDALENA","47001","SANTA MARTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/04/2009","50","META","50711","VISTAHERMOSA","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/04/2009","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 168. SECUESTRO SIMPLE","1"
"26/04/2009","50","META","50251","EL CASTILLO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/04/2009","27","CHOCO","27787","TADO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/04/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/04/2009","52","NARIÑO","52317","GUACHUCAL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/04/2009","44","LA GUAJIRA","44430","MAICAO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/04/2009","50","META","50711","VISTAHERMOSA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/04/2009","23","CORDOBA","23807","TIERRALTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/04/2009","23","CORDOBA","23807","TIERRALTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/04/2009","05","ANTIOQUIA","05631","SABANETA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/04/2009","15","BOYACA","15667","SAN LUIS DE GACENO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/04/2009","15","BOYACA","15667","SAN LUIS DE GACENO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/04/2009","66","RISARALDA","66383","LA CELIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/04/2009","76","VALLE DEL CAUCA","76233","DAGUA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/04/2009","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/04/2009","54","NORTE DE SANTANDER","54001","CUCUTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/04/2009","73","TOLIMA","73854","VALLE DE SAN JUAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/04/2009","76","VALLE DEL CAUCA","76130","CANDELARIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/04/2009","08","ATLANTICO","08001","BARRANQUILLA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/04/2009","81","ARAUCA","81794","TAME","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/03/2009","76","VALLE DEL CAUCA","76109","BUENAVENTURA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/03/2009","76","VALLE DEL CAUCA","76109","BUENAVENTURA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/03/2009","76","VALLE DEL CAUCA","76109","BUENAVENTURA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/03/2009","44","LA GUAJIRA","44279","FONSECA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/03/2009","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/03/2009","54","NORTE DE SANTANDER","54820","TOLEDO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/03/2009","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 168. SECUESTRO SIMPLE","1"
"22/03/2009","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 168. SECUESTRO SIMPLE","1"
"21/03/2009","95","GUAVIARE","95200","MIRAFLORES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/03/2009","52","NARIÑO","52720","SAPUYES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/03/2009","86","PUTUMAYO","86568","PUERTO ASIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/03/2009","52","NARIÑO","52678","SAMANIEGO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/03/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/03/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"12/03/2009","25","CUNDINAMARCA","25269","FACATATIVA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/03/2009","52","NARIÑO","52317","GUACHUCAL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/03/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/03/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/03/2009","44","LA GUAJIRA","44001","RIOHACHA","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/03/2009","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"04/03/2009","76","VALLE DEL CAUCA","76130","CANDELARIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"03/03/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/02/2009","50","META","50251","EL CASTILLO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/02/2009","19","CAUCA","19001","POPAYAN","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/02/2009","73","TOLIMA","73043","ANZOATEGUI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/02/2009","08","ATLANTICO","08001","BARRANQUILLA","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/02/2009","66","RISARALDA","66001","PEREIRA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/02/2009","54","NORTE DE SANTANDER","54810","TIBU","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/02/2009","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/02/2009","97","VAUPES","97666","TARAIRA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/02/2009","81","ARAUCA","81736","SARAVENA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/02/2009","70","SUCRE","70670","SAMPUES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/02/2009","20","CESAR","20011","AGUACHICA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/02/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/02/2009","05","ANTIOQUIA","05854","VALDIVIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/02/2009","44","LA GUAJIRA","44430","MAICAO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/02/2009","68","SANTANDER","68081","BARRANCABERMEJA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/02/2009","63","QUINDIO","63401","LA TEBAIDA","ARTICULO 168. SECUESTRO SIMPLE","1"
"17/02/2009","41","HUILA","41551","PITALITO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/02/2009","08","ATLANTICO","08758","SOLEDAD","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/02/2009","86","PUTUMAYO","86755","SAN FRANCISCO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/02/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/02/2009","52","NARIÑO","52699","SANTACRUZ","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/02/2009","85","CASANARE","85250","PAZ DE ARIPORO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/02/2009","52","NARIÑO","52678","SAMANIEGO","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/02/2009","73","TOLIMA","73678","SAN LUIS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/02/2009","73","TOLIMA","73861","VENADILLO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"06/02/2009","85","CASANARE","85230","OROCUE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"06/02/2009","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"06/02/2009","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/02/2009","50","META","50226","CUMARAL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/02/2009","81","ARAUCA","81794","TAME","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/02/2009","20","CESAR","20228","CURUMANI","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/02/2009","20","CESAR","20228","CURUMANI","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/02/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/02/2009","25","CUNDINAMARCA","25649","SAN BERNARDO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/01/2009","19","CAUCA","19698","SANTANDER DE QUILICHAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"26/01/2009","50","META","50400","LEJANIAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/01/2009","50","META","50001","VILLAVICENCIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/01/2009","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/01/2009","73","TOLIMA","73449","MELGAR","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/01/2009","66","RISARALDA","66001","PEREIRA","ARTICULO 168. SECUESTRO SIMPLE","1"
"16/01/2009","19","CAUCA","19455","MIRANDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/01/2009","50","META","50606","RESTREPO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/01/2009","17","CALDAS","17662","SAMANA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/01/2009","41","HUILA","41799","TELLO","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/01/2009","17","CALDAS","17614","RIOSUCIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/01/2009","17","CALDAS","17614","RIOSUCIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"29/12/2008","86","PUTUMAYO","86885","VILLAGARZON","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/12/2008","41","HUILA","41132","CAMPOALEGRE","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/12/2008","23","CORDOBA","23580","PUERTO LIBERTADOR","ARTICULO 168. SECUESTRO SIMPLE","1"
"26/12/2008","50","META","50313","GRANADA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/12/2008","20","CESAR","20013","AGUSTIN CODAZZI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/12/2008","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"23/12/2008","08","ATLANTICO","08832","TUBARA","ARTICULO 168. SECUESTRO SIMPLE","1"
"23/12/2008","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/12/2008","41","HUILA","41001","NEIVA","ARTICULO 168. SECUESTRO SIMPLE","1"
"22/12/2008","23","CORDOBA","23807","TIERRALTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/12/2008","50","META","50251","EL CASTILLO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/12/2008","50","META","50223","CUBARRAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/12/2008","08","ATLANTICO","08001","BARRANQUILLA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/12/2008","27","CHOCO","27787","TADO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/12/2008","17","CALDAS","17013","AGUADAS","ARTICULO 168. SECUESTRO SIMPLE","1"
"16/12/2008","73","TOLIMA","73861","VENADILLO","ARTICULO 168. SECUESTRO SIMPLE","1"
"12/12/2008","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 168. SECUESTRO SIMPLE","1"
"12/12/2008","76","VALLE DEL CAUCA","76233","DAGUA","ARTICULO 168. SECUESTRO SIMPLE","1"
"11/12/2008","19","CAUCA","19807","TIMBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/12/2008","20","CESAR","20175","CHIMICHAGUA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
