Fecha,Perspectiva,Concepto,Periodo,Valor
2021,Total región Caribe,Población subocupada,II,596.166565
2022,Total región Caribe,Población subocupada,I,635.275547
2022,Total región Caribe,Población subocupada,II,632.38783
2023,Total región Caribe,Población subocupada,I,601.210278
2023,Total región Caribe,Población subocupada,II,569.228789
2024,Total región Caribe,Población subocupada,I,508.987626
2024,Total región Caribe,Población subocupada,II,511.312866
2025,Total región Caribe,Población subocupada,I,516.744323
2025,Total región Caribe,Población subocupada,II,496.093153
2026,Total región Caribe,Población subocupada,I,467.131502
2010,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2010,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2011,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2011,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2012,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2012,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2013,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2013,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2014,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2014,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2015,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2015,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2016,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2016,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2017,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2017,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2018,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2018,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2019,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2019,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2020,Total región Caribe,Fuerza de trabajo potencial,I,0.0
2020,Total región Caribe,Fuerza de trabajo potencial,II,0.0
2021,Total región Caribe,Fuerza de trabajo potencial,I,344.457024
2021,Total región Caribe,Fuerza de trabajo potencial,II,350.416317
2022,Total región Caribe,Fuerza de trabajo potencial,I,448.45899
2022,Total región Caribe,Fuerza de trabajo potencial,II,470.529501
2023,Total región Caribe,Fuerza de trabajo potencial,I,461.789086
2023,Total región Caribe,Fuerza de trabajo potencial,II,498.604323
2024,Total región Caribe,Fuerza de trabajo potencial,I,420.569951
2024,Total región Caribe,Fuerza de trabajo potencial,II,417.796147
2025,Total región Caribe,Fuerza de trabajo potencial,I,436.947472
2025,Total región Caribe,Fuerza de trabajo potencial,II,435.924325
2026,Total región Caribe,Fuerza de trabajo potencial,I,439.612954
2010,Total región Oriental,% población en edad de trabajar,I,72.83928
2010,Total región Oriental,% población en edad de trabajar,II,73.100781
2011,Total región Oriental,% población en edad de trabajar,I,73.365763
2011,Total región Oriental,% población en edad de trabajar,II,73.623634
2012,Total región Oriental,% población en edad de trabajar,I,73.881128
2012,Total región Oriental,% población en edad de trabajar,II,74.129953
2013,Total región Oriental,% población en edad de trabajar,I,74.375725
2013,Total región Oriental,% población en edad de trabajar,II,74.609863
2014,Total región Oriental,% población en edad de trabajar,I,74.842368
2014,Total región Oriental,% población en edad de trabajar,II,75.061014
2015,Total región Oriental,% población en edad de trabajar,I,75.27915
2015,Total región Oriental,% población en edad de trabajar,II,75.478256
2016,Total región Oriental,% población en edad de trabajar,I,75.674746
2016,Total región Oriental,% población en edad de trabajar,II,75.856231
2017,Total región Oriental,% población en edad de trabajar,I,76.030657
2017,Total región Oriental,% población en edad de trabajar,II,76.170303
2018,Total región Oriental,% población en edad de trabajar,I,76.282111
2018,Total región Oriental,% población en edad de trabajar,II,76.370048
2019,Total región Oriental,% población en edad de trabajar,I,76.451085
2019,Total región Oriental,% población en edad de trabajar,II,76.531596
2020,Total región Oriental,% población en edad de trabajar,I,76.620312
2020,Total región Oriental,% población en edad de trabajar,II,76.715647
2021,Total región Oriental,% población en edad de trabajar,I,76.821683
2021,Total región Oriental,% población en edad de trabajar,II,76.928095
2022,Total región Oriental,% población en edad de trabajar,I,77.035434
2022,Total región Oriental,% población en edad de trabajar,II,77.13253
2023,Total región Oriental,% población en edad de trabajar,I,77.236158
2023,Total región Oriental,% población en edad de trabajar,II,77.376786
2024,Total región Oriental,% población en edad de trabajar,I,77.549467
2024,Total región Oriental,% población en edad de trabajar,II,77.70523
2025,Total región Oriental,% población en edad de trabajar,I,77.838849
2025,Total región Oriental,% población en edad de trabajar,II,77.969218
2026,Total región Oriental,% población en edad de trabajar,I,78.112951
2010,Total región Oriental,Tasa Global de Participación (TGP),I,69.935707
2010,Total región Oriental,Tasa Global de Participación (TGP),II,69.32946
2011,Total región Oriental,Tasa Global de Participación (TGP),I,69.322672
2011,Total región Oriental,Tasa Global de Participación (TGP),II,69.951429
2012,Total región Oriental,Tasa Global de Participación (TGP),I,70.053629
2012,Total región Oriental,Tasa Global de Participación (TGP),II,68.979019
2013,Total región Oriental,Tasa Global de Participación (TGP),I,68.569383
2013,Total región Oriental,Tasa Global de Participación (TGP),II,68.399994
2014,Total región Oriental,Tasa Global de Participación (TGP),I,67.38969
2014,Total región Oriental,Tasa Global de Participación (TGP),II,68.750313
2015,Total región Oriental,Tasa Global de Participación (TGP),I,67.739606
2015,Total región Oriental,Tasa Global de Participación (TGP),II,68.140504
2016,Total región Oriental,Tasa Global de Participación (TGP),I,66.580521
2016,Total región Oriental,Tasa Global de Participación (TGP),II,66.410687
2017,Total región Oriental,Tasa Global de Participación (TGP),I,65.558377
2017,Total región Oriental,Tasa Global de Participación (TGP),II,66.063457
2018,Total región Oriental,Tasa Global de Participación (TGP),I,65.653928
2018,Total región Oriental,Tasa Global de Participación (TGP),II,64.906828
2019,Total región Oriental,Tasa Global de Participación (TGP),I,63.813051
2019,Total región Oriental,Tasa Global de Participación (TGP),II,62.886169
2020,Total región Oriental,Tasa Global de Participación (TGP),I,58.718331
2020,Total región Oriental,Tasa Global de Participación (TGP),II,59.024012
2021,Total región Oriental,Tasa Global de Participación (TGP),I,59.564381
2021,Total región Oriental,Tasa Global de Participación (TGP),II,61.309276
2022,Total región Oriental,Tasa Global de Participación (TGP),I,63.279662
2022,Total región Oriental,Tasa Global de Participación (TGP),II,63.079492
2023,Total región Oriental,Tasa Global de Participación (TGP),I,63.218236
2023,Total región Oriental,Tasa Global de Participación (TGP),II,63.462006
2024,Total región Oriental,Tasa Global de Participación (TGP),I,62.756637
2024,Total región Oriental,Tasa Global de Participación (TGP),II,62.994142
2025,Total región Oriental,Tasa Global de Participación (TGP),I,63.823506
2025,Total región Oriental,Tasa Global de Participación (TGP),II,64.370327
2026,Total región Oriental,Tasa Global de Participación (TGP),I,64.78256
2010,Total región Oriental,Tasa de Ocupación (TO),I,62.441691
2010,Total región Oriental,Tasa de Ocupación (TO),II,62.641175
2011,Total región Oriental,Tasa de Ocupación (TO),I,62.371535
2011,Total región Oriental,Tasa de Ocupación (TO),II,63.873188
2012,Total región Oriental,Tasa de Ocupación (TO),I,62.670035
2012,Total región Oriental,Tasa de Ocupación (TO),II,63.043887
2013,Total región Oriental,Tasa de Ocupación (TO),I,61.613026
2013,Total región Oriental,Tasa de Ocupación (TO),II,62.526153
2014,Total región Oriental,Tasa de Ocupación (TO),I,60.764136
2014,Total región Oriental,Tasa de Ocupación (TO),II,63.23095
2015,Total región Oriental,Tasa de Ocupación (TO),I,61.487709
2015,Total región Oriental,Tasa de Ocupación (TO),II,62.740799
2016,Total región Oriental,Tasa de Ocupación (TO),I,59.796707
2016,Total región Oriental,Tasa de Ocupación (TO),II,60.99445
2017,Total región Oriental,Tasa de Ocupación (TO),I,59.175241
2017,Total región Oriental,Tasa de Ocupación (TO),II,60.146465
2018,Total región Oriental,Tasa de Ocupación (TO),I,58.745339
2018,Total región Oriental,Tasa de Ocupación (TO),II,58.308315
2019,Total región Oriental,Tasa de Ocupación (TO),I,55.725981
2019,Total región Oriental,Tasa de Ocupación (TO),II,55.728183
2020,Total región Oriental,Tasa de Ocupación (TO),I,48.006101
2020,Total región Oriental,Tasa de Ocupación (TO),II,48.97668
2021,Total región Oriental,Tasa de Ocupación (TO),I,49.175482
2021,Total región Oriental,Tasa de Ocupación (TO),II,53.528972
2022,Total región Oriental,Tasa de Ocupación (TO),I,54.961612
2022,Total región Oriental,Tasa de Ocupación (TO),II,56.77412
2023,Total región Oriental,Tasa de Ocupación (TO),I,56.122872
2023,Total región Oriental,Tasa de Ocupación (TO),II,57.370532
2024,Total región Oriental,Tasa de Ocupación (TO),I,55.378398
2024,Total región Oriental,Tasa de Ocupación (TO),II,57.11672
2025,Total región Oriental,Tasa de Ocupación (TO),I,57.140177
2025,Total región Oriental,Tasa de Ocupación (TO),II,58.616311
2026,Total región Oriental,Tasa de Ocupación (TO),I,58.665652
2010,Total región Oriental,Tasa de Desocupación (TD),I,10.715579
2010,Total región Oriental,Tasa de Desocupación (TD),II,9.647104
2011,Total región Oriental,Tasa de Desocupación (TD),I,10.027221
2011,Total región Oriental,Tasa de Desocupación (TD),II,8.68923
2012,Total región Oriental,Tasa de Desocupación (TD),I,10.539917
2012,Total región Oriental,Tasa de Desocupación (TD),II,8.604257
2013,Total región Oriental,Tasa de Desocupación (TD),I,10.144989
2013,Total región Oriental,Tasa de Desocupación (TD),II,8.587488
2014,Total región Oriental,Tasa de Desocupación (TD),I,9.831703
2014,Total región Oriental,Tasa de Desocupación (TD),II,8.028128
2015,Total región Oriental,Tasa de Desocupación (TD),I,9.229308
2015,Total región Oriental,Tasa de Desocupación (TD),II,7.924369
2016,Total región Oriental,Tasa de Desocupación (TD),I,10.188887
2016,Total región Oriental,Tasa de Desocupación (TD),II,8.155671
2017,Total región Oriental,Tasa de Desocupación (TD),I,9.736569
2017,Total región Oriental,Tasa de Desocupación (TD),II,8.956528
2018,Total región Oriental,Tasa de Desocupación (TD),I,10.522736
2018,Total región Oriental,Tasa de Desocupación (TD),II,10.16613
2019,Total región Oriental,Tasa de Desocupación (TD),I,12.673067
2019,Total región Oriental,Tasa de Desocupación (TD),II,11.382449
2020,Total región Oriental,Tasa de Desocupación (TD),I,18.243416
2020,Total región Oriental,Tasa de Desocupación (TD),II,17.022449
2021,Total región Oriental,Tasa de Desocupación (TD),I,17.441462
2021,Total región Oriental,Tasa de Desocupación (TD),II,12.690256
2022,Total región Oriental,Tasa de Desocupación (TD),I,13.144903
2022,Total región Oriental,Tasa de Desocupación (TD),II,9.995914
2023,Total región Oriental,Tasa de Desocupación (TD),I,11.223604
2023,Total región Oriental,Tasa de Desocupación (TD),II,9.598615
2024,Total región Oriental,Tasa de Desocupación (TD),I,11.756906
2024,Total región Oriental,Tasa de Desocupación (TD),II,9.330109
2025,Total región Oriental,Tasa de Desocupación (TD),I,10.47158
2025,Total región Oriental,Tasa de Desocupación (TD),II,8.938926
2026,Total región Oriental,Tasa de Desocupación (TD),I,9.442214
2010,Total región Oriental,Tasa de Subocupación (TS),I,11.214779
2010,Total región Oriental,Tasa de Subocupación (TS),II,12.202906
2011,Total región Oriental,Tasa de Subocupación (TS),I,10.581168
2011,Total región Oriental,Tasa de Subocupación (TS),II,10.715702
2012,Total región Oriental,Tasa de Subocupación (TS),I,11.340433
2012,Total región Oriental,Tasa de Subocupación (TS),II,11.574872
2013,Total región Oriental,Tasa de Subocupación (TS),I,11.059012
2013,Total región Oriental,Tasa de Subocupación (TS),II,10.261386
2014,Total región Oriental,Tasa de Subocupación (TS),I,10.248566
2014,Total región Oriental,Tasa de Subocupación (TS),II,9.804912
2015,Total región Oriental,Tasa de Subocupación (TS),I,9.90245
2015,Total región Oriental,Tasa de Subocupación (TS),II,9.407009
2016,Total región Oriental,Tasa de Subocupación (TS),I,9.38579
2016,Total región Oriental,Tasa de Subocupación (TS),II,9.868764
2017,Total región Oriental,Tasa de Subocupación (TS),I,9.700637
2017,Total región Oriental,Tasa de Subocupación (TS),II,9.643476
2018,Total región Oriental,Tasa de Subocupación (TS),I,8.067607
2018,Total región Oriental,Tasa de Subocupación (TS),II,9.928716
2019,Total región Oriental,Tasa de Subocupación (TS),I,9.593363
2019,Total región Oriental,Tasa de Subocupación (TS),II,9.890735
2020,Total región Oriental,Tasa de Subocupación (TS),I,0.0
2020,Total región Oriental,Tasa de Subocupación (TS),II,0.0
2021,Total región Oriental,Tasa de Subocupación (TS),I,7.243429
2021,Total región Oriental,Tasa de Subocupación (TS),II,7.453841
2022,Total región Oriental,Tasa de Subocupación (TS),I,8.852961
2022,Total región Oriental,Tasa de Subocupación (TS),II,7.684174
2023,Total región Oriental,Tasa de Subocupación (TS),I,7.184177
2023,Total región Oriental,Tasa de Subocupación (TS),II,6.341303
2024,Total región Oriental,Tasa de Subocupación (TS),I,6.755206
2024,Total región Oriental,Tasa de Subocupación (TS),II,6.395196
2025,Total región Oriental,Tasa de Subocupación (TS),I,6.523841
2025,Total región Oriental,Tasa de Subocupación (TS),II,7.063779
2026,Total región Oriental,Tasa de Subocupación (TS),I,6.749628
2010,Total región Oriental,Población total,I,7545.282333
2010,Total región Oriental,Población total,II,7606.1105
2011,Total región Oriental,Población total,I,7668.6095
2011,Total región Oriental,Población total,II,7731.399167
2012,Total región Oriental,Población total,I,7796.034167
2012,Total región Oriental,Población total,II,7861.5885
2013,Total región Oriental,Población total,I,7928.979333
2013,Total región Oriental,Población total,II,7997.499167
2014,Total región Oriental,Población total,I,8068.2005
2014,Total región Oriental,Población total,II,8139.589167
2015,Total región Oriental,Población total,I,8214.928
2015,Total región Oriental,Población total,II,8294.174833
2016,Total región Oriental,Población total,I,8380.836
2016,Total región Oriental,Población total,II,8470.657667
2017,Total región Oriental,Población total,I,8568.7655
2017,Total región Oriental,Población total,II,8677.940667
2018,Total región Oriental,Población total,I,8807.246167
2018,Total región Oriental,Población total,II,8956.264667
2019,Total región Oriental,Población total,I,9119.399
2019,Total región Oriental,Población total,II,9271.9515
2020,Total región Oriental,Población total,I,9412.462333
2020,Total región Oriental,Población total,II,9530.11
2021,Total región Oriental,Población total,I,9630.124
2021,Total región Oriental,Población total,II,9715.235833
2022,Total región Oriental,Población total,I,9790.225
2022,Total región Oriental,Población total,II,9859.390333
2023,Total región Oriental,Población total,I,9930.35
2023,Total región Oriental,Población total,II,9998.236167
2024,Total región Oriental,Población total,I,10065.9675
2024,Total región Oriental,Población total,II,10131.089667
2025,Total región Oriental,Población total,I,10196.294833
2025,Total región Oriental,Población total,II,10259.169167
2026,Total región Oriental,Población total,I,10321.885833
2010,Total región Oriental,Población en edad de trabajar,I,5495.929333
2010,Total región Oriental,Población en edad de trabajar,II,5560.126167
2011,Total región Oriental,Población en edad de trabajar,I,5626.133833
2011,Total región Oriental,Población en edad de trabajar,II,5692.137
2012,Total región Oriental,Población en edad de trabajar,I,5759.798
2012,Total región Oriental,Población en edad de trabajar,II,5827.791833
2013,Total región Oriental,Población en edad de trabajar,I,5897.235833
2013,Total región Oriental,Población en edad de trabajar,II,5966.923167
2014,Total región Oriental,Población en edad de trabajar,I,6038.432333
2014,Total región Oriental,Población en edad de trabajar,II,6109.658167
2015,Total región Oriental,Población en edad de trabajar,I,6184.128
2015,Total región Oriental,Población en edad de trabajar,II,6260.2985
2016,Total región Oriental,Población en edad de trabajar,I,6342.176333
2016,Total región Oriental,Población en edad de trabajar,II,6425.521667
2017,Total región Oriental,Población en edad de trabajar,I,6514.888667
2017,Total región Oriental,Población en edad de trabajar,II,6610.013667
2018,Total región Oriental,Población en edad de trabajar,I,6718.353333
2018,Total región Oriental,Población en edad de trabajar,II,6839.903667
2019,Total región Oriental,Población en edad de trabajar,I,6971.8795
2019,Total región Oriental,Población en edad de trabajar,II,7095.9725
2020,Total región Oriental,Población en edad de trabajar,I,7211.858
2020,Total región Oriental,Población en edad de trabajar,II,7311.0855
2021,Total región Oriental,Población en edad de trabajar,I,7398.023333
2021,Total región Oriental,Población en edad de trabajar,II,7473.745833
2022,Total región Oriental,Población en edad de trabajar,I,7541.942333
2022,Total región Oriental,Población en edad de trabajar,II,7604.797167
2023,Total región Oriental,Población en edad de trabajar,I,7669.820833
2023,Total región Oriental,Población en edad de trabajar,II,7736.313833
2024,Total región Oriental,Población en edad de trabajar,I,7806.104167
2024,Total región Oriental,Población en edad de trabajar,II,7872.3865
2025,Total región Oriental,Población en edad de trabajar,I,7936.6785
2025,Total región Oriental,Población en edad de trabajar,II,7998.994
2026,Total región Oriental,Población en edad de trabajar,I,8062.729667
2010,Total región Oriental,Fuerza de trabajo,I,3843.617025
2010,Total región Oriental,Fuerza de trabajo,II,3854.805469
2011,Total región Oriental,Fuerza de trabajo,I,3900.186323
2011,Total región Oriental,Fuerza de trabajo,II,3981.731158
2012,Total región Oriental,Fuerza de trabajo,I,4034.94755
2012,Total región Oriental,Fuerza de trabajo,II,4019.953632
2013,Total región Oriental,Fuerza de trabajo,I,4043.6982
2013,Total región Oriental,Fuerza de trabajo,II,4081.375073
2014,Total región Oriental,Fuerza de trabajo,I,4069.280847
2014,Total región Oriental,Fuerza de trabajo,II,4200.40913
2015,Total región Oriental,Fuerza de trabajo,I,4189.103947
2015,Total región Oriental,Fuerza de trabajo,II,4265.798979
2016,Total región Oriental,Fuerza de trabajo,I,4222.654058
2016,Total región Oriental,Fuerza de trabajo,II,4267.233067
2017,Total región Oriental,Fuerza de trabajo,I,4271.055259
2017,Total región Oriental,Fuerza de trabajo,II,4366.80356
2018,Total región Oriental,Fuerza de trabajo,I,4410.86288
2018,Total región Oriental,Fuerza de trabajo,II,4439.56448
2019,Total región Oriental,Fuerza de trabajo,I,4448.969055
2019,Total región Oriental,Fuerza de trabajo,II,4462.385255
2020,Total región Oriental,Fuerza de trabajo,I,4234.682624
2020,Total región Oriental,Fuerza de trabajo,II,4315.296017
2021,Total región Oriental,Fuerza de trabajo,I,4406.586787
2021,Total región Oriental,Fuerza de trabajo,II,4582.099435
2022,Total región Oriental,Fuerza de trabajo,I,4772.515584
2022,Total región Oriental,Fuerza de trabajo,II,4797.06745
2023,Total región Oriental,Fuerza de trabajo,I,4848.725415
2023,Total región Oriental,Fuerza de trabajo,II,4909.619915
2024,Total región Oriental,Fuerza de trabajo,I,4898.848471
2024,Total región Oriental,Fuerza de trabajo,II,4959.142325
2025,Total región Oriental,Fuerza de trabajo,I,5065.466478
2025,Total región Oriental,Fuerza de trabajo,II,5148.978584
2026,Total región Oriental,Fuerza de trabajo,I,5223.24266
2010,Total región Oriental,Población ocupada,I,3431.751202
2010,Total región Oriental,Población ocupada,II,3482.928387
2011,Total región Oriental,Población ocupada,I,3509.106026
2011,Total región Oriental,Población ocupada,II,3635.749376
2012,Total región Oriental,Población ocupada,I,3609.667436
2012,Total región Oriental,Población ocupada,II,3674.06649
2013,Total región Oriental,Población ocupada,I,3633.465473
2013,Total región Oriental,Población ocupada,II,3730.887482
2014,Total región Oriental,Población ocupada,I,3669.201221
2014,Total región Oriental,Población ocupada,II,3863.194906
2015,Total región Oriental,Población ocupada,I,3802.478627
2015,Total región Oriental,Población ocupada,II,3927.761306
2016,Total región Oriental,Población ocupada,I,3792.412618
2016,Total región Oriental,Población ocupada,II,3919.211578
2017,Total región Oriental,Población ocupada,I,3855.201037
2017,Total región Oriental,Población ocupada,II,3975.689581
2018,Total región Oriental,Población ocupada,I,3946.719432
2018,Total región Oriental,Población ocupada,II,3988.232595
2019,Total región Oriental,Población ocupada,I,3885.148229
2019,Total región Oriental,Población ocupada,II,3954.45652
2020,Total región Oriental,Población ocupada,I,3462.131853
2020,Total región Oriental,Población ocupada,II,3580.726944
2021,Total región Oriental,Población ocupada,I,3638.013644
2021,Total región Oriental,Población ocupada,II,4000.619292
2022,Total región Oriental,Población ocupada,I,4145.17306
2022,Total región Oriental,Población ocupada,II,4317.556705
2023,Total región Oriental,Población ocupada,I,4304.523692
2023,Total región Oriental,Población ocupada,II,4438.364379
2024,Total región Oriental,Población ocupada,I,4322.895443
2024,Total región Oriental,Población ocupada,II,4496.448961
2025,Total región Oriental,Población ocupada,I,4535.032104
2025,Total región Oriental,Población ocupada,II,4688.715177
2026,Total región Oriental,Población ocupada,I,4730.052903
2010,Total región Oriental,Población desocupada,I,411.865823
2010,Total región Oriental,Población desocupada,II,371.877083
2011,Total región Oriental,Población desocupada,I,391.080297
2011,Total región Oriental,Población desocupada,II,345.981783
2012,Total región Oriental,Población desocupada,I,425.280114
2012,Total región Oriental,Población desocupada,II,345.887142
2013,Total región Oriental,Población desocupada,I,410.232727
2013,Total región Oriental,Población desocupada,II,350.487591
2014,Total región Oriental,Población desocupada,I,400.079626
2014,Total región Oriental,Población desocupada,II,337.214223
2015,Total región Oriental,Población desocupada,I,386.62532
2015,Total región Oriental,Población desocupada,II,338.037673
2016,Total región Oriental,Población desocupada,I,430.241441
2016,Total región Oriental,Población desocupada,II,348.021488
2017,Total región Oriental,Población desocupada,I,415.854222
2017,Total región Oriental,Población desocupada,II,391.113978
2018,Total región Oriental,Población desocupada,I,464.143448
2018,Total región Oriental,Población desocupada,II,451.331885
2019,Total región Oriental,Población desocupada,I,563.820826
2019,Total región Oriental,Población desocupada,II,507.928736
2020,Total región Oriental,Población desocupada,I,772.550771
2020,Total región Oriental,Población desocupada,II,734.569073
2021,Total región Oriental,Población desocupada,I,768.573143
2021,Total región Oriental,Población desocupada,II,581.480143
2022,Total región Oriental,Población desocupada,I,627.342524
2022,Total región Oriental,Población desocupada,II,479.510745
2023,Total región Oriental,Población desocupada,I,544.201723
2023,Total región Oriental,Población desocupada,II,471.255536
2024,Total región Oriental,Población desocupada,I,575.953028
2024,Total región Oriental,Población desocupada,II,462.693364
2025,Total región Oriental,Población desocupada,I,530.434374
2025,Total región Oriental,Población desocupada,II,460.263408
2026,Total región Oriental,Población desocupada,I,493.189757
2010,Total región Oriental,Población fuera de la fuerza de trabajo,I,1652.312309
2010,Total región Oriental,Población fuera de la fuerza de trabajo,II,1705.320697
2011,Total región Oriental,Población fuera de la fuerza de trabajo,I,1725.947511
2011,Total región Oriental,Población fuera de la fuerza de trabajo,II,1710.405842
2012,Total región Oriental,Población fuera de la fuerza de trabajo,I,1724.85045
2012,Total región Oriental,Población fuera de la fuerza de trabajo,II,1807.838201
2013,Total región Oriental,Población fuera de la fuerza de trabajo,I,1853.537633
2013,Total región Oriental,Población fuera de la fuerza de trabajo,II,1885.548094
2014,Total región Oriental,Población fuera de la fuerza de trabajo,I,1969.151486
2014,Total región Oriental,Población fuera de la fuerza de trabajo,II,1909.249037
2015,Total región Oriental,Población fuera de la fuerza de trabajo,I,1995.024053
2015,Total región Oriental,Población fuera de la fuerza de trabajo,II,1994.499521
2016,Total región Oriental,Población fuera de la fuerza de trabajo,I,2119.522275
2016,Total región Oriental,Población fuera de la fuerza de trabajo,II,2158.2886
2017,Total región Oriental,Población fuera de la fuerza de trabajo,I,2243.833407
2017,Total región Oriental,Población fuera de la fuerza de trabajo,II,2243.210107
2018,Total región Oriental,Población fuera de la fuerza de trabajo,I,2307.490453
2018,Total región Oriental,Población fuera de la fuerza de trabajo,II,2400.339187
2019,Total región Oriental,Población fuera de la fuerza de trabajo,I,2522.910445
2019,Total región Oriental,Población fuera de la fuerza de trabajo,II,2633.587245
2020,Total región Oriental,Población fuera de la fuerza de trabajo,I,2977.175376
2020,Total región Oriental,Población fuera de la fuerza de trabajo,II,2995.789483
2021,Total región Oriental,Población fuera de la fuerza de trabajo,I,2991.436546
2021,Total región Oriental,Población fuera de la fuerza de trabajo,II,2891.646399
2022,Total región Oriental,Población fuera de la fuerza de trabajo,I,2769.426749
2022,Total región Oriental,Población fuera de la fuerza de trabajo,II,2807.729717
2023,Total región Oriental,Población fuera de la fuerza de trabajo,I,2821.095418
2023,Total región Oriental,Población fuera de la fuerza de trabajo,II,2826.693918
2024,Total región Oriental,Población fuera de la fuerza de trabajo,I,2907.255696
2024,Total región Oriental,Población fuera de la fuerza de trabajo,II,2913.244175
2025,Total región Oriental,Población fuera de la fuerza de trabajo,I,2871.212022
2025,Total región Oriental,Población fuera de la fuerza de trabajo,II,2850.015416
2026,Total región Oriental,Población fuera de la fuerza de trabajo,I,2839.487006
2010,Total región Oriental,Población subocupada,I,431.053137
2010,Total región Oriental,Población subocupada,II,470.398272
2011,Total región Oriental,Población subocupada,I,412.685259
2011,Total región Oriental,Población subocupada,II,426.670433
2012,Total región Oriental,Población subocupada,I,457.580539
2012,Total región Oriental,Población subocupada,II,465.3045
2013,Total región Oriental,Población subocupada,I,447.193061
2013,Total región Oriental,Población subocupada,II,418.805666
2014,Total región Oriental,Población subocupada,I,417.042928
2014,Total región Oriental,Población subocupada,II,411.846429
2015,Total región Oriental,Población subocupada,I,414.823903
2015,Total región Oriental,Población subocupada,II,401.284086
2016,Total región Oriental,Población subocupada,I,396.329428
2016,Total región Oriental,Población subocupada,II,421.123171
2017,Total región Oriental,Población subocupada,I,414.319551
2017,Total región Oriental,Población subocupada,II,421.111665
2018,Total región Oriental,Población subocupada,I,355.851103
2018,Total región Oriental,Población subocupada,II,440.791758
2019,Total región Oriental,Población subocupada,I,426.805755
2019,Total región Oriental,Población subocupada,II,441.36269
2020,Total región Oriental,Población subocupada,I,0.0
2020,Total región Oriental,Población subocupada,II,0.0
2021,Total región Oriental,Población subocupada,I,319.187974
2021,Total región Oriental,Población subocupada,II,341.542408
2022,Total región Oriental,Población subocupada,I,422.508959
2022,Total región Oriental,Población subocupada,II,368.615029
2023,Total región Oriental,Población subocupada,I,348.341013
2023,Total región Oriental,Población subocupada,II,311.333885
2024,Total región Oriental,Población subocupada,I,330.927321
2024,Total región Oriental,Población subocupada,II,317.146867
2025,Total región Oriental,Población subocupada,I,330.46298
2025,Total región Oriental,Población subocupada,II,363.712478
2026,Total región Oriental,Población subocupada,I,352.54947
2010,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2010,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2011,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2011,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2012,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2012,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2013,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2013,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2014,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2014,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2015,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2015,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2016,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2016,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2017,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2017,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2018,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2018,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2019,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2019,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2020,Total región Oriental,Fuerza de trabajo potencial,I,0.0
2020,Total región Oriental,Fuerza de trabajo potencial,II,0.0
2021,Total región Oriental,Fuerza de trabajo potencial,I,269.481406
2021,Total región Oriental,Fuerza de trabajo potencial,II,200.174981
2022,Total región Oriental,Fuerza de trabajo potencial,I,264.264908
2022,Total región Oriental,Fuerza de trabajo potencial,II,246.401249
2023,Total región Oriental,Fuerza de trabajo potencial,I,281.556674
2023,Total región Oriental,Fuerza de trabajo potencial,II,260.583398
2024,Total región Oriental,Fuerza de trabajo potencial,I,210.68283
2024,Total región Oriental,Fuerza de trabajo potencial,II,194.809347
2025,Total región Oriental,Fuerza de trabajo potencial,I,244.931955
2025,Total región Oriental,Fuerza de trabajo potencial,II,254.779447
2026,Total región Oriental,Fuerza de trabajo potencial,I,249.743021
