País,Fecha,Miles_USD_CIF
Bélgica,2012-02-01,15354.709250000004
Bélgica,2012-03-01,35319.921969999996
Bélgica,2012-04-01,17356.909010000003
Bélgica,2012-05-01,25817.995220000004
Bélgica,2012-06-01,21902.283810000004
Bélgica,2012-07-01,31525.91034
Bélgica,2012-08-01,18917.840220000002
Bélgica,2012-09-01,35726.840529999994
Bélgica,2012-10-01,24646.703229999992
Bélgica,2012-11-01,21716.016519999997
Bélgica,2012-12-01,35037.267369999994
Bélgica,2013-01-01,21278.346760000004
Bélgica,2013-02-01,23036.588330000006
Bélgica,2013-03-01,23092.11889
Bélgica,2013-04-01,31902.01281999999
Bélgica,2013-05-01,26922.577970000006
Bélgica,2013-06-01,21037.484829999994
Bélgica,2013-07-01,29964.703900000004
Bélgica,2013-08-01,19152.784099999993
Bélgica,2013-09-01,19132.329390000006
Bélgica,2013-10-01,23228.47643999999
Bélgica,2013-11-01,31414.942270000003
Bélgica,2013-12-01,24650.861170000007
Bélgica,2014-01-01,20800.918449999994
Bélgica,2014-02-01,26760.63788000001
Bélgica,2014-03-01,15948.875739999996
Bélgica,2014-04-01,23925.580100000003
Bélgica,2014-05-01,20533.937150000005
Bélgica,2014-06-01,14307.309500000001
Bélgica,2014-07-01,34820.94237999998
Bélgica,2014-08-01,15808.577239999999
Bélgica,2014-09-01,21766.57946
Bélgica,2014-10-01,16038.51723
Bélgica,2014-11-01,20028.916319999997
Bélgica,2014-12-01,29586.118299999984
Bélgica,2015-01-01,17807.832150000002
Bélgica,2015-02-01,21984.402289999995
Bélgica,2015-03-01,20825.569809999997
Bélgica,2015-04-01,16074.151009999994
Bélgica,2015-05-01,15874.12352
Bélgica,2015-06-01,18056.062539999995
Bélgica,2015-07-01,17684.047860000002
Bélgica,2015-08-01,18046.745400000003
Bélgica,2015-09-01,18420.700750000004
Bélgica,2015-10-01,21979.698539999998
Bélgica,2015-11-01,21784.326870000004
Bélgica,2015-12-01,15108.497760000002
Bélgica,2016-01-01,15036.196449999998
Bélgica,2016-02-01,13241.37455
Bélgica,2016-03-01,15389.475350000004
Bélgica,2016-04-01,21161.29820999999
Bélgica,2016-05-01,12204.686670000016
Bélgica,2016-06-01,13844.615740000016
Bélgica,2016-07-01,21524.50342000001
Bélgica,2016-08-01,14741.791129999983
Bélgica,2016-09-01,23840.996060000005
Bélgica,2016-10-01,24417.18253000002
Bélgica,2016-11-01,13713.593549999992
Bélgica,2016-12-01,12761.776130000004
Bélgica,2017-01-01,18436.284409999993
Bélgica,2017-02-01,17091.183550000005
Bélgica,2017-03-01,17049.122699999985
Bélgica,2017-04-01,13944.914419999994
Bélgica,2017-05-01,18465.773790000007
Bélgica,2017-06-01,21428.628640000014
Bélgica,2017-07-01,26101.29149000001
Bélgica,2017-08-01,27068.83278000004
Bélgica,2017-09-01,18848.36031000002
Bélgica,2017-10-01,19650.179139999986
Bélgica,2017-11-01,22839.336269999985
Bélgica,2017-12-01,18309.73286999999
Bélgica,2018-01-01,20717.35462
Bélgica,2018-02-01,17500.052430000025
Bélgica,2018-03-01,18804.09945999999
Bélgica,2018-04-01,32032.844550000023
Bélgica,2018-05-01,20643.18892000002
Bélgica,2018-06-01,17681.419749999994
Bélgica,2018-07-01,23675.623730000018
Bélgica,2018-08-01,28947.78848999998
Bélgica,2018-09-01,16249.285870000007
Bélgica,2018-10-01,20224.909019999996
Bélgica,2018-11-01,17783.89242
Bélgica,2018-12-01,28682.290369999966
Bélgica,2019-01-01,26172.631380000006
Bélgica,2019-02-01,19772.98058000001
Bélgica,2019-03-01,15568.357829999977
Bélgica,2019-04-01,17517.905400000007
Bélgica,2019-05-01,23099.24477000001
Bélgica,2019-06-01,27154.907500000023
Bélgica,2019-07-01,30418.00431999999
Bélgica,2019-08-01,20400.162290000007
Bélgica,2019-09-01,23150.374750000028
Bélgica,2019-10-01,32907.33174999999
Bélgica,2019-11-01,20016.275130000016
Bélgica,2019-12-01,30283.626869999986
Bélgica,2020-01-01,24531.32171000001
Bélgica,2020-02-01,17045.95007
Bélgica,2020-03-01,17123.69661000001
Bélgica,2020-04-01,19642.272939999995
Bélgica,2020-05-01,19569.418709999987
Bélgica,2020-06-01,16049.441560000007
Bélgica,2020-07-01,21069.112259999994
Bélgica,2020-08-01,14174.46452
Bélgica,2020-09-01,23691.61630000002
Bélgica,2020-10-01,18983.535949999976
Bélgica,2020-11-01,25169.510130000028
Bélgica,2020-12-01,18691.844179999993
Bélgica,2021-01-01,20840.256129999994
Bélgica,2021-02-01,21848.81150000002
Bélgica,2021-03-01,30555.51371999997
Bélgica,2021-04-01,69421.50869000003
Bélgica,2021-05-01,51175.85072999996
Bélgica,2021-06-01,57410.521069999995
Bélgica,2021-07-01,28041.915690000013
Bélgica,2021-08-01,29302.94048999999
Bélgica,2021-09-01,24228.846229999992
Bélgica,2021-10-01,31866.226320000005
Bélgica,2021-11-01,34441.697280000015
Bélgica,2021-12-01,35648.124280000025
Bélgica,2022-01-01,32889.607259999975
Bélgica,2022-02-01,63997.779269999985
Bélgica,2022-03-01,118781.88869000002
Bélgica,2022-04-01,115636.65668000017
Bélgica,2022-05-01,68127.27285999998
Bélgica,2022-06-01,48352.88320999995
Bélgica,2022-07-01,39190.20382999998
Bélgica,2022-08-01,33133.96569000003
Bélgica,2022-09-01,27865.304690000023
Bélgica,2022-10-01,31098.079760000008
Bélgica,2022-11-01,38314.330250000035
Bélgica,2022-12-01,26566.95169000002
Bélgica,2023-01-01,32941.71944999999
Bélgica,2023-02-01,26242.096020000005
Bélgica,2023-03-01,37412.01422000002
Bélgica,2023-04-01,89906.48949000008
Bélgica,2023-05-01,91109.54270000015
Bélgica,2023-06-01,59864.68124999993
Bélgica,2023-07-01,68939.15273999998
Bélgica,2023-08-01,55144.62702000005
Bélgica,2023-09-01,24675.97183000001
Bélgica,2023-10-01,33791.14696000001
Bélgica,2023-11-01,25149.48731000001
Bélgica,2023-12-01,35028.0104
Bélgica,2024-01-01,36542.16451000001
Bélgica,2024-02-01,53015.76278999998
Bélgica,2024-03-01,26806.565029999998
Bélgica,2024-04-01,31720.13483999998
Bélgica,2024-05-01,102415.46954000015
Bélgica,2024-06-01,28107.017260000004
Bélgica,2024-07-01,50280.96406999997
Bélgica,2024-08-01,38406.84759000002
Bélgica,2024-09-01,26525.174620000023
Bélgica,2024-10-01,68138.67639000012
Bélgica,2024-11-01,30954.802390000004
Bélgica,2024-12-01,40448.16899999997
Bélgica,2025-01-01,28720.31486999998
Bélgica,2025-02-01,29273.923700000003
Bélgica,2025-03-01,82915.57583000003
Bélgica,2025-04-01,93133.36731999993
Bélgica,2025-05-01,87710.71531000023
Bélgica,2025-06-01,51320.64705999993
Bélgica,2025-07-01,35577.21255999999
Bélgica,2025-08-01,34637.35312
Bélgica,2025-09-01,52553.20019
Bélgica,2025-10-01,67005.03446999997
Bélgica,2025-11-01,42733.006770000036
Bélgica,2025-12-01,55164.96147999997
Bélgica,2026-01-01,23791.982190000006
Bélgica,2026-02-01,31872.89286999998
Bélgica,2026-03-01,43666.05294999997
Bélgica,2026-04-01,69395.86709000004
Bélgica,2026-05-01,39421.04633000001
Bélgica,2026-06-01,37670.54399000008
Canadá,2007-01-01,43442.065859999995
Canadá,2007-02-01,32159.833169999973
Canadá,2007-03-01,47706.29500000003
Canadá,2007-04-01,68959.46483999997
Canadá,2007-05-01,41287.747399999964
Canadá,2007-06-01,65767.22212999994
Canadá,2007-07-01,56845.12459999998
Canadá,2007-08-01,60651.338310000036
Canadá,2007-09-01,48885.47439000003
Canadá,2007-10-01,51677.502340000065
Canadá,2007-11-01,66821.39633999993
Canadá,2007-12-01,62948.45319999993
Canadá,2008-01-01,53167.601419999926
Canadá,2008-02-01,75231.76696999992
Canadá,2008-03-01,65830.63712000001
Canadá,2008-04-01,82328.79650000003
Canadá,2008-05-01,54802.54542
Canadá,2008-06-01,58958.93953999994
Canadá,2008-07-01,74913.77574999993
Canadá,2008-08-01,69291.26596000014
Canadá,2008-09-01,45965.13357999997
Canadá,2008-10-01,131400.1926999999
Canadá,2008-11-01,41630.089749999934
Canadá,2008-12-01,41798.59198000001
Canadá,2009-01-01,35977.69717
Canadá,2009-02-01,55396.245070000004
Canadá,2009-03-01,53657.87069000001
Canadá,2009-04-01,57672.272469999996
Canadá,2009-05-01,48189.18652000001
Canadá,2009-06-01,47383.21430000001
Canadá,2009-07-01,66687.75219999999
Canadá,2009-08-01,50632.853350000005
Canadá,2009-09-01,57849.000920000006
Canadá,2009-10-01,62888.59433
Canadá,2009-11-01,63960.02631999998
Canadá,2009-12-01,74779.39355
Canadá,2010-01-01,60297.2705
Canadá,2010-02-01,55313.222839999995
Canadá,2010-03-01,66756.57547000001
Canadá,2010-04-01,77122.74162999997
Canadá,2010-05-01,63589.47946
Canadá,2010-06-01,56248.743180000005
Canadá,2010-07-01,81727.72063
Canadá,2010-08-01,90700.51728
Canadá,2010-09-01,53681.37941999999
Canadá,2010-10-01,65299.691529999975
Canadá,2010-11-01,73045.18148000001
Canadá,2010-12-01,79659.66668999998
Canadá,2011-01-01,78689.35843000001
Canadá,2011-02-01,63894.814600000005
Canadá,2011-03-01,64612.194180000006
Canadá,2011-04-01,60027.20191000002
Canadá,2011-05-01,81980.18979000002
Canadá,2011-06-01,76575.74589000002
Canadá,2011-07-01,68933.42358000003
Canadá,2011-08-01,85070.18575000002
Canadá,2011-09-01,58279.28277999998
Canadá,2011-10-01,100040.96270000005
Canadá,2011-11-01,113486.91213000006
Canadá,2011-12-01,108154.47895000003
Canadá,2012-01-01,80432.95187000003
Canadá,2012-02-01,94826.37432999999
Canadá,2012-03-01,93187.14746000001
Canadá,2012-04-01,95220.83277000001
Canadá,2012-05-01,96207.50241000004
Canadá,2012-06-01,89141.52495999998
Canadá,2012-07-01,86308.81381000002
Canadá,2012-08-01,123644.47177
Canadá,2012-09-01,81796.65151999998
Canadá,2012-10-01,116722.35798999999
Canadá,2012-11-01,93334.55775000004
Canadá,2012-12-01,90911.18267999998
Canadá,2013-01-01,66808.67910000002
Canadá,2013-02-01,68696.10894999998
Canadá,2013-03-01,50023.27255000001
Canadá,2013-04-01,109143.10205000002
Canadá,2013-05-01,108699.24595999991
Canadá,2013-06-01,83652.24763
Canadá,2013-07-01,92058.51468000001
Canadá,2013-08-01,88122.85063000003
Canadá,2013-09-01,63726.153279999984
Canadá,2013-10-01,72498.97537999999
Canadá,2013-11-01,96673.67414000005
Canadá,2013-12-01,101124.60303000001
Canadá,2014-01-01,68388.62773999998
Canadá,2014-02-01,91899.77417
Canadá,2014-03-01,67573.30157999998
Canadá,2014-04-01,117627.54079
Canadá,2014-05-01,82849.84574999998
Canadá,2014-06-01,123626.32287999999
Canadá,2014-07-01,119521.47189000004
Canadá,2014-08-01,113153.16217000005
Canadá,2014-09-01,104396.55313999997
Canadá,2014-10-01,106694.21470999999
Canadá,2014-11-01,86402.79491
Canadá,2014-12-01,82498.02397000007
Canadá,2015-01-01,70715.45017
Canadá,2015-02-01,67506.31747
Canadá,2015-03-01,75569.50404999997
Canadá,2015-04-01,90665.82715999999
Canadá,2015-05-01,64687.76966
Canadá,2015-06-01,82784.00653000004
Canadá,2015-07-01,60497.18950000002
Canadá,2015-08-01,82140.71936
Canadá,2015-09-01,66622.89123999998
Canadá,2015-10-01,78096.95586999998
Canadá,2015-11-01,69319.44547999998
Canadá,2015-12-01,68549.30556000001
Canadá,2016-01-01,48231.70961000002
Canadá,2016-02-01,60081.30307000011
Canadá,2016-03-01,56233.987449999906
Canadá,2016-04-01,74923.68840999993
Canadá,2016-05-01,65783.11501999998
Canadá,2016-06-01,61561.590920000046
Canadá,2016-07-01,62810.70405999997
Canadá,2016-08-01,60841.96970999994
Canadá,2016-09-01,72056.68434000007
Canadá,2016-10-01,68487.63349000004
Canadá,2016-11-01,76049.99802
Canadá,2016-12-01,59782.17960999995
Canadá,2017-01-01,64666.23014000004
Canadá,2017-02-01,51816.91882999996
Canadá,2017-03-01,92629.83435000003
Canadá,2017-04-01,57334.08977999995
Canadá,2017-05-01,60529.06250999993
Canadá,2017-06-01,79004.65745000001
Canadá,2017-07-01,51158.13242000006
Canadá,2017-08-01,56319.48673
Canadá,2017-09-01,73102.53691999997
Canadá,2017-10-01,74946.05673000005
Canadá,2017-11-01,73057.18728999996
Canadá,2017-12-01,56501.23131000009
Canadá,2018-01-01,36941.85436999998
Canadá,2018-02-01,69379.28919999997
Canadá,2018-03-01,59712.974919999986
Canadá,2018-04-01,71714.79397000001
Canadá,2018-05-01,86078.03562000004
Canadá,2018-06-01,73741.63677000004
Canadá,2018-07-01,71900.41236
Canadá,2018-08-01,74113.52547999994
Canadá,2018-09-01,76901.19999000004
Canadá,2018-10-01,78888.26348999997
Canadá,2018-11-01,79872.06395999996
Canadá,2018-12-01,66390.37349
Canadá,2019-01-01,52723.04537999996
Canadá,2019-02-01,85837.28990000002
Canadá,2019-03-01,89616.76708999994
Canadá,2019-04-01,96456.89415999998
Canadá,2019-05-01,82401.45740999992
Canadá,2019-06-01,103707.63229000008
Canadá,2019-07-01,50741.460829999945
Canadá,2019-08-01,68226.37736000001
Canadá,2019-09-01,59199.07425000001
Canadá,2019-10-01,56816.38476000009
Canadá,2019-11-01,75634.41041999987
Canadá,2019-12-01,66978.32896
Canadá,2020-01-01,76602.77310999986
Canadá,2020-02-01,59831.65189999988
Canadá,2020-03-01,41331.61580000002
Canadá,2020-04-01,64210.66876
Canadá,2020-05-01,83614.95141000013
Canadá,2020-06-01,55381.300409999945
Canadá,2020-07-01,72729.61633000002
Canadá,2020-08-01,65001.96556999997
Canadá,2020-09-01,66072.22099000003
Canadá,2020-10-01,52688.49746999993
Canadá,2020-11-01,47961.86906999999
Canadá,2020-12-01,65710.25127999998
Canadá,2021-01-01,29951.83903999999
Canadá,2021-02-01,77418.28068000011
Canadá,2021-03-01,89147.14183999988
Canadá,2021-04-01,86494.35040999994
Canadá,2021-05-01,84980.52746999991
Canadá,2021-06-01,85471.17874999995
Canadá,2021-07-01,67034.58584999999
Canadá,2021-08-01,103666.54052000008
Canadá,2021-09-01,84695.75159999999
Canadá,2021-10-01,85373.23588000004
Canadá,2021-11-01,47023.64881000002
Canadá,2021-12-01,135466.6576699999
Canadá,2022-01-01,69841.35443000002
Canadá,2022-02-01,57782.35099000005
Canadá,2022-03-01,84879.11309000016
Canadá,2022-04-01,105474.46770000007
Canadá,2022-05-01,86073.88941000002
Canadá,2022-06-01,128234.23818000013
Canadá,2022-07-01,126114.22521000002
Canadá,2022-08-01,89915.21243999989
Canadá,2022-09-01,62882.58521
Canadá,2022-10-01,129773.87638999998
Canadá,2022-11-01,103689.01783000004
Canadá,2022-12-01,131744.33966999996
Canadá,2023-01-01,75162.29163
Canadá,2023-02-01,93325.54098000002
Canadá,2023-03-01,123536.15850999994
Canadá,2023-04-01,91467.54015000003
Canadá,2023-05-01,95489.70371000009
Canadá,2023-06-01,82276.52404
Canadá,2023-07-01,80118.06361999996
Canadá,2023-08-01,74460.94852000008
Canadá,2023-09-01,64914.638369999964
Canadá,2023-10-01,63227.09659000001
Canadá,2023-11-01,113379.44968000008
Canadá,2023-12-01,92263.23222999998
Canadá,2024-01-01,85419.70442000011
Canadá,2024-02-01,91812.45171
Canadá,2024-03-01,83764.17722999984
Canadá,2024-04-01,118075.69759000005
Canadá,2024-05-01,92557.91428999993
Canadá,2024-06-01,67420.15884000002
Canadá,2024-07-01,64289.72640000004
Canadá,2024-08-01,83036.89668999985
Canadá,2024-09-01,51098.90152000001
Canadá,2024-10-01,89201.59432000006
Canadá,2024-11-01,105785.3468399999
Canadá,2024-12-01,107655.93307999981
Canadá,2025-01-01,75070.46828999996
Canadá,2025-02-01,101576.6537600001
Canadá,2025-03-01,106721.80598999986
Canadá,2025-04-01,85238.63319999995
Canadá,2025-05-01,90378.77447000002
Canadá,2025-06-01,85348.9145999999
Canadá,2025-07-01,77979.49091000001
Canadá,2025-08-01,71430.76198000011
Canadá,2025-09-01,54156.181539999976
Canadá,2025-10-01,92343.58991000014
Canadá,2025-11-01,70160.60618000008
Canadá,2025-12-01,89287.22763000005
Canadá,2026-01-01,83497.87504999996
Canadá,2026-02-01,72108.37356999997
Canadá,2026-03-01,91288.59208000005
Canadá,2026-04-01,89256.92703000002
Canadá,2026-05-01,112086.3492299999
Canadá,2026-06-01,119737.56056
Chile,2007-01-01,41732.35536999999
Chile,2007-02-01,44566.22529999998
Chile,2007-03-01,53967.015970000015
Chile,2007-04-01,51993.809429999965
Chile,2007-05-01,57387.03857
Chile,2007-06-01,63541.10481999999
Chile,2007-07-01,57145.56772000001
Chile,2007-08-01,58000.37230999996
Chile,2007-09-01,59524.546739999954
Chile,2007-10-01,63315.32398999997
Chile,2007-11-01,58995.940650000004
Chile,2007-12-01,50427.41199999998
Chile,2008-01-01,54034.53647999999
Chile,2008-02-01,47312.30276000003
Chile,2008-03-01,55967.90859000006
Chile,2008-04-01,53702.84171999996
Chile,2008-05-01,73188.97848
Chile,2008-06-01,52800.22092999996
Chile,2008-07-01,79798.97990999992
Chile,2008-08-01,54900.99735000007
Chile,2008-09-01,58374.204090000014
Chile,2008-10-01,62758.04128
Chile,2008-11-01,52864.898710000045
Chile,2008-12-01,60018.838130000026
Chile,2009-01-01,62088.438790000015
Chile,2009-02-01,41598.143229999994
Chile,2009-03-01,50070.55020000002
Chile,2009-04-01,44188.45483000001
Chile,2009-05-01,43846.48031
Chile,2009-06-01,47361.04769
Chile,2009-07-01,53701.10284
Chile,2009-08-01,43965.11808000003
Chile,2009-09-01,54826.90015
Chile,2009-10-01,53227.83888999999
Chile,2009-11-01,50175.00231000001
Chile,2009-12-01,44703.70488
Chile,2010-01-01,41610.10322000001
Chile,2010-02-01,52142.13116000002
Chile,2010-03-01,50983.51975000002
Chile,2010-04-01,54536.44147999999
Chile,2010-05-01,59753.30573000001
Chile,2010-06-01,59758.85360999996
Chile,2010-07-01,70258.89066000005
Chile,2010-08-01,69399.81702000002
Chile,2010-09-01,75396.60925
Chile,2010-10-01,64627.45729999999
Chile,2010-11-01,69806.45847999997
Chile,2010-12-01,68229.35308
Chile,2011-01-01,54543.516479999984
Chile,2011-02-01,60434.54052
Chile,2011-03-01,75575.47495000002
Chile,2011-04-01,91032.10368999999
Chile,2011-05-01,91916.90591999998
Chile,2011-06-01,65439.995910000005
Chile,2011-07-01,76693.17151999997
Chile,2011-08-01,89340.54470000001
Chile,2011-09-01,81979.70349999999
Chile,2011-10-01,68230.20039000004
Chile,2011-11-01,76866.81398
Chile,2011-12-01,69578.43623
Chile,2012-01-01,63582.49057
Chile,2012-02-01,68316.87972000001
Chile,2012-03-01,92180.48864000003
Chile,2012-04-01,88587.38743999996
Chile,2012-05-01,83795.68974
Chile,2012-06-01,86258.26383999997
Chile,2012-07-01,73531.09827999998
Chile,2012-08-01,93255.52861000002
Chile,2012-09-01,84252.89193999996
Chile,2012-10-01,67130.67388999999
Chile,2012-11-01,87383.45355
Chile,2012-12-01,77325.81463000002
Chile,2013-01-01,67450.11615999998
Chile,2013-02-01,70924.71839999998
Chile,2013-03-01,73827.15366999999
Chile,2013-04-01,66839.00977000005
Chile,2013-05-01,91020.49613999999
Chile,2013-06-01,76661.61701999998
Chile,2013-07-01,88999.86882999999
Chile,2013-08-01,77592.01300000002
Chile,2013-09-01,72567.21227000002
Chile,2013-10-01,83876.69279
Chile,2013-11-01,67079.78476000002
Chile,2013-12-01,67000.27404
Chile,2014-01-01,54352.009299999976
Chile,2014-02-01,67607.38374
Chile,2014-03-01,93054.19512999996
Chile,2014-04-01,82591.95322999997
Chile,2014-05-01,78651.26057000001
Chile,2014-06-01,69102.77755000001
Chile,2014-07-01,90560.44672999995
Chile,2014-08-01,82966.23057000003
Chile,2014-09-01,83261.73891000001
Chile,2014-10-01,84823.98439
Chile,2014-11-01,74705.46916
Chile,2014-12-01,67530.54314000004
Chile,2015-01-01,51515.82838000001
Chile,2015-02-01,79002.70404000003
Chile,2015-03-01,73867.26721000003
Chile,2015-04-01,75195.98338
Chile,2015-05-01,59404.39262999998
Chile,2015-06-01,70237.11945999999
Chile,2015-07-01,74770.85611999995
Chile,2015-08-01,52819.307429999986
Chile,2015-09-01,65025.44898000002
Chile,2015-10-01,61555.35470000001
Chile,2015-11-01,65936.40873999998
Chile,2015-12-01,51320.1222
Chile,2016-01-01,43299.372769999994
Chile,2016-02-01,51264.52441999998
Chile,2016-03-01,63397.55769999999
Chile,2016-04-01,56739.48139999999
Chile,2016-05-01,60044.69100000002
Chile,2016-06-01,58690.053860000044
Chile,2016-07-01,59490.53281000002
Chile,2016-08-01,67373.68351999999
Chile,2016-09-01,65584.05275999999
Chile,2016-10-01,71575.85823999994
Chile,2016-11-01,68730.55691999997
Chile,2016-12-01,54861.764130000025
Chile,2017-01-01,46006.70910999998
Chile,2017-02-01,55447.15419000006
Chile,2017-03-01,71797.69935999988
Chile,2017-04-01,57940.404950000004
Chile,2017-05-01,46274.53459000002
Chile,2017-06-01,56633.479370000015
Chile,2017-07-01,58525.26980999998
Chile,2017-08-01,67281.98569000003
Chile,2017-09-01,66749.32465999994
Chile,2017-10-01,55595.00985999999
Chile,2017-11-01,62600.67682000001
Chile,2017-12-01,50409.96511000002
Chile,2018-01-01,42263.04800999999
Chile,2018-02-01,46447.776179999986
Chile,2018-03-01,55329.72097999999
Chile,2018-04-01,63024.524860000034
Chile,2018-05-01,63141.89107999998
Chile,2018-06-01,60634.77115999998
Chile,2018-07-01,70061.39614999997
Chile,2018-08-01,73795.04203000004
Chile,2018-09-01,56790.38040000002
Chile,2018-10-01,78067.1509
Chile,2018-11-01,68350.05572000005
Chile,2018-12-01,48192.32523999998
Chile,2019-01-01,39747.62686999998
Chile,2019-02-01,54460.12998000002
Chile,2019-03-01,63237.40939000004
Chile,2019-04-01,58202.14872000001
Chile,2019-05-01,57136.66888000006
Chile,2019-06-01,55102.57809999998
Chile,2019-07-01,54856.66664999999
Chile,2019-08-01,59935.05842000006
Chile,2019-09-01,65341.094939999995
Chile,2019-10-01,53031.149160000015
Chile,2019-11-01,40349.83456999998
Chile,2019-12-01,52274.73154000004
Chile,2020-01-01,45522.77021
Chile,2020-02-01,46763.66992999994
Chile,2020-03-01,63747.59060999998
Chile,2020-04-01,43112.189779999986
Chile,2020-05-01,46542.20247
Chile,2020-06-01,46068.07087000003
Chile,2020-07-01,58849.651609999986
Chile,2020-08-01,45486.32658000002
Chile,2020-09-01,52562.531919999965
Chile,2020-10-01,56353.46435999997
Chile,2020-11-01,47694.90689000002
Chile,2020-12-01,51773.92158999999
Chile,2021-01-01,40365.64506999997
Chile,2021-02-01,53670.76156000003
Chile,2021-03-01,60775.291109999955
Chile,2021-04-01,53501.40749
Chile,2021-05-01,50697.867390000014
Chile,2021-06-01,39588.74157999997
Chile,2021-07-01,41360.49325999998
Chile,2021-08-01,75471.13055
Chile,2021-09-01,86278.07254999995
Chile,2021-10-01,77713.79798000005
Chile,2021-11-01,86233.37639000002
Chile,2021-12-01,86017.95883000012
Chile,2022-01-01,65874.51393000002
Chile,2022-02-01,63257.37288000002
Chile,2022-03-01,98394.77923999995
Chile,2022-04-01,86159.92362999996
Chile,2022-05-01,104358.55302999995
Chile,2022-06-01,86214.24039999998
Chile,2022-07-01,77740.57979000005
Chile,2022-08-01,91744.0176200001
Chile,2022-09-01,93385.2023900001
Chile,2022-10-01,81580.36132
Chile,2022-11-01,66436.74736000007
Chile,2022-12-01,62043.84679000007
Chile,2023-01-01,63144.45313999999
Chile,2023-02-01,67936.21785
Chile,2023-03-01,82198.92772999994
Chile,2023-04-01,64203.46573000002
Chile,2023-05-01,61771.96768000001
Chile,2023-06-01,68305.32003000002
Chile,2023-07-01,51351.830129999966
Chile,2023-08-01,60379.47057000001
Chile,2023-09-01,62258.68973
Chile,2023-10-01,56823.322290000026
Chile,2023-11-01,52886.29959
Chile,2023-12-01,47867.19999000001
Chile,2024-01-01,52930.260129999995
Chile,2024-02-01,63021.40082999995
Chile,2024-03-01,69006.99106000001
Chile,2024-04-01,78091.54017999992
Chile,2024-05-01,69683.76567999998
Chile,2024-06-01,72150.51137999994
Chile,2024-07-01,74970.63463000004
Chile,2024-08-01,85065.04396999997
Chile,2024-09-01,67941.94333000002
Chile,2024-10-01,75373.65973000006
Chile,2024-11-01,75234.41495000005
Chile,2024-12-01,57280.80473000005
Chile,2025-01-01,73913.49976000005
Chile,2025-02-01,70428.52714999995
Chile,2025-03-01,72743.04077999997
Chile,2025-04-01,82882.62630000006
Chile,2025-05-01,91916.25953999998
Chile,2025-06-01,57713.514359999994
Chile,2025-07-01,81438.93266999997
Chile,2025-08-01,61993.18478000001
Chile,2025-09-01,81594.68792000001
Chile,2025-10-01,70901.32402999995
Chile,2025-11-01,71092.39852000003
Chile,2025-12-01,61317.816709999985
Chile,2026-01-01,65862.29758999991
Chile,2026-02-01,59900.23155999997
Chile,2026-03-01,87005.62951999989
Chile,2026-04-01,97012.66664999998
Chile,2026-05-01,80727.32947000001
Chile,2026-06-01,76233.55954000006
China,2007-01-01,203547.3883999998
China,2007-02-01,206894.5807900001
China,2007-03-01,235067.5757500001
China,2007-04-01,229723.21816000005
China,2007-05-01,255628.35537999982
China,2007-06-01,265863.57296999975
China,2007-07-01,269649.9049400002
China,2007-08-01,352680.9108500001
China,2007-09-01,327261.81987999956
China,2007-10-01,359781.2526699999
China,2007-11-01,334909.42343999946
China,2007-12-01,285515.6167699998
China,2008-01-01,326047.3901499999
China,2008-02-01,328042.89129000064
China,2008-03-01,287088.4141500003
China,2008-04-01,366656.0258999997
China,2008-05-01,321359.83521999995
China,2008-06-01,345741.73466999986
China,2008-07-01,425986.8246300013
China,2008-08-01,406878.1362400012
China,2008-09-01,474126.71237999987
China,2008-10-01,458139.6649600007
China,2008-11-01,438036.64979
China,2008-12-01,370693.79213999957
China,2009-01-01,321035.7712900004
China,2009-02-01,279138.34653
China,2009-03-01,266405.07107000024
China,2009-04-01,264812.6301300001
China,2009-05-01,264745.4443299994
China,2009-06-01,286203.8575300006
China,2009-07-01,315361.07526000036
China,2009-08-01,302406.5927500001
China,2009-09-01,336270.92265000055
China,2009-10-01,372187.28387999977
China,2009-11-01,334658.8867099995
China,2009-12-01,371944.8575700001
China,2010-01-01,309617.4193700004
China,2010-02-01,317282.2328499994
China,2010-03-01,381214.97429
China,2010-04-01,379736.2345400006
China,2010-05-01,389398.1706999996
China,2010-06-01,426215.41667999997
China,2010-07-01,487166.9292299992
China,2010-08-01,531395.5503600002
China,2010-09-01,554694.7745700004
China,2010-10-01,576721.2898700015
China,2010-11-01,582502.5759199993
China,2010-12-01,541491.2280200005
China,2011-01-01,458441.85708999936
China,2011-02-01,455703.84881000075
China,2011-03-01,645653.4117800012
China,2011-04-01,522584.0333599999
China,2011-05-01,729676.5806800021
China,2011-06-01,658504.8572399995
China,2011-07-01,707505.035840002
China,2011-08-01,761582.5189900025
China,2011-09-01,805052.8078999987
China,2011-10-01,785520.6251299995
China,2011-11-01,848251.8689000008
China,2011-12-01,797962.2728399995
China,2012-01-01,719547.4162699998
China,2012-02-01,741262.8105299998
China,2012-03-01,705086.9293599988
China,2012-04-01,722815.28417
China,2012-05-01,810756.5999700008
China,2012-06-01,788150.3261100004
China,2012-07-01,884697.7562799988
China,2012-08-01,924958.0793799997
China,2012-09-01,805840.2182499998
China,2012-10-01,954113.2901499992
China,2012-11-01,870368.7852700012
China,2012-12-01,894753.4689800001
China,2013-01-01,828840.3475200005
China,2013-02-01,783488.4280200005
China,2013-03-01,733525.57356
China,2013-04-01,810897.4265599994
China,2013-05-01,813993.5222899991
China,2013-06-01,757115.0013500007
China,2013-07-01,879753.9405399995
China,2013-08-01,925652.4622600023
China,2013-09-01,888190.9822700013
