"FECHA","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","GRUPO"
"2024 Dec 26 12:00:00 AM","20","CESAR","20621","LA PAZ","CLAN DEL GOLFO"
"2024 Dec 26 12:00:00 AM","20","CESAR","20621","LA PAZ","CLAN DEL GOLFO"
"2024 Dec 26 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2024 Dec 26 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","GAOR"
"2024 Dec 26 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","GAOR"
"2024 Dec 26 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","GAOR"
"2024 Dec 27 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","GAOR"
"2024 Dec 27 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","GAOR"
"2024 Dec 27 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2024 Dec 27 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2025 Jan 09 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 Jan 09 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","GAOR"
"2025 Jan 09 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","GAOR"
"2025 Jan 13 12:00:00 AM","50","META","50400","LEJANIAS","GAOR"
"2025 Jan 13 12:00:00 AM","50","META","50400","LEJANIAS","GAOR"
"2025 Jan 13 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","GAOR"
"2025 Jan 14 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2025 Jan 17 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Jan 17 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Jan 17 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Jan 17 12:00:00 AM","05","ANTIOQUIA","05495","NECHI","CLAN DEL GOLFO"
"2025 Jan 17 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","GAOR"
"2025 Jan 21 12:00:00 AM","05","ANTIOQUIA","05088","BELLO","CLAN DEL GOLFO"
"2025 Jan 21 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2025 Jan 21 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2025 Jan 21 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2025 Jan 21 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Jan 23 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2025 Jan 23 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","CLAN DEL GOLFO"
"2025 Jan 23 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2025 Jan 23 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2025 Jan 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2025 Jan 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2025 Jan 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2025 Jan 24 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2025 Jan 24 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2025 Jan 24 12:00:00 AM","85","CASANARE","85410","TAURAMENA","GAOR"
"2025 Jan 24 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2025 Jan 27 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2025 Jan 29 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2025 Jan 30 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2025 Jan 30 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2025 Feb 03 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2025 Feb 05 12:00:00 AM","05","ANTIOQUIA","05615","RIONEGRO","GAOR"
"2025 Feb 07 12:00:00 AM","05","ANTIOQUIA","05628","SABANALARGA","CLAN DEL GOLFO"
"2025 Feb 07 12:00:00 AM","05","ANTIOQUIA","05665","SAN PEDRO DE URABA","CLAN DEL GOLFO"
"2025 Feb 10 12:00:00 AM","81","ARAUCA","81591","PUERTO RONDON","GAOR"
"2025 Feb 11 12:00:00 AM","05","ANTIOQUIA","05790","TARAZA","CLAN DEL GOLFO"
"2025 Feb 11 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2025 Feb 11 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2025 Feb 11 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2025 Feb 11 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 Feb 11 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2025 Feb 11 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2025 Feb 11 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2025 Feb 11 12:00:00 AM","41","HUILA","41551","PITALITO","GAOR"
"2025 Feb 11 12:00:00 AM","73","TOLIMA","73001","IBAGUE","GAOR"
"2025 Feb 12 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2025 Feb 12 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2025 Feb 12 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Feb 12 12:00:00 AM","27","CHOCO","27075","BAHIA SOLANO","CLAN DEL GOLFO"
"2025 Feb 12 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Feb 12 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Feb 13 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2025 Feb 13 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2025 Feb 13 12:00:00 AM","19","CAUCA","19212","CORINTO","GAOR"
"2025 Feb 13 12:00:00 AM","19","CAUCA","19455","MIRANDA","GAOR"
"2025 Feb 13 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2025 Feb 17 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","GAOR"
"2025 Feb 18 12:00:00 AM","05","ANTIOQUIA","05893","YONDO","GAOR"
"2025 Feb 19 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2025 Feb 19 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2025 Feb 20 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","CLAN DEL GOLFO"
"2025 Feb 20 12:00:00 AM","47","MAGDALENA","47245","EL BANCO","CLAN DEL GOLFO"
"2025 Feb 20 12:00:00 AM","73","TOLIMA","73001","IBAGUE","CLAN DEL GOLFO"
"2025 Feb 21 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2025 Feb 21 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2025 Feb 21 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","CLAN DEL GOLFO"
"2025 Feb 21 12:00:00 AM","27","CHOCO","27077","BAJO BAUDO","CLAN DEL GOLFO"
"2025 Feb 21 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","CLAN DEL GOLFO"
"2025 Feb 21 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","CLAN DEL GOLFO"
"2025 Feb 21 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2025 Feb 24 12:00:00 AM","94","GUAINIA","94343","BARRANCOMINAS","GAOR"
"2025 Feb 24 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Feb 24 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Feb 24 12:00:00 AM","52","NARIÑO","52390","LA TOLA","GAOR"
"2025 Feb 25 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2025 Feb 26 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2025 Feb 26 12:00:00 AM","05","ANTIOQUIA","05480","MUTATA","CLAN DEL GOLFO"
"2025 Feb 26 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","CLAN DEL GOLFO"
"2025 Feb 26 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Feb 28 12:00:00 AM","41","HUILA","41551","PITALITO","GAOR"
"2025 Mar 04 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2025 Mar 04 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2025 Mar 04 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Mar 04 12:00:00 AM","47","MAGDALENA","47001","SANTA MARTA","CLAN DEL GOLFO"
"2025 Mar 04 12:00:00 AM","50","META","50330","MESETAS","GAOR"
"2025 Mar 07 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Mar 07 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2025 Mar 07 12:00:00 AM","05","ANTIOQUIA","05495","NECHI","CLAN DEL GOLFO"
"2025 Mar 07 12:00:00 AM","19","CAUCA","19455","MIRANDA","GAOR"
"2025 Mar 07 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2025 Mar 07 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2025 Mar 11 12:00:00 AM","50","META","50006","ACACIAS","GAOR"
"2025 Mar 11 12:00:00 AM","50","META","50006","ACACIAS","GAOR"
"2025 Mar 11 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2025 Mar 12 12:00:00 AM","05","ANTIOQUIA","05895","ZARAGOZA","CLAN DEL GOLFO"
"2025 Mar 12 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2025 Mar 12 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2025 Mar 13 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","GAOR"
"2025 Mar 13 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","GAOR"
"2025 Mar 14 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2025 Mar 17 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2025 Mar 19 12:00:00 AM","50","META","50313","GRANADA","GAOR"
"2025 Mar 21 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2025 Mar 21 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2025 Mar 21 12:00:00 AM","19","CAUCA","19256","EL TAMBO","GAOR"
"2025 Mar 21 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Mar 26 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 Mar 26 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 Mar 31 12:00:00 AM","05","ANTIOQUIA","05034","ANDES","CLAN DEL GOLFO"
"2025 Mar 31 12:00:00 AM","05","ANTIOQUIA","05579","PUERTO BERRIO","CLAN DEL GOLFO"
"2025 Mar 31 12:00:00 AM","27","CHOCO","27361","ISTMINA","CLAN DEL GOLFO"
"2025 Mar 31 12:00:00 AM","23","CORDOBA","23001","MONTERIA","CLAN DEL GOLFO"
"2025 Mar 31 12:00:00 AM","23","CORDOBA","23580","PUERTO LIBERTADOR","CLAN DEL GOLFO"
"2025 Mar 31 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2025 Apr 04 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2025 Apr 04 12:00:00 AM","76","VALLE DEL CAUCA","76113","BUGALAGRANDE","GAOR"
"2025 Apr 09 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2025 Apr 09 12:00:00 AM","19","CAUCA","19698","SANTANDER DE QUILICHAO","GAOR"
"2025 Apr 09 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2025 Apr 09 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","CLAN DEL GOLFO"
"2025 Apr 11 12:00:00 AM","85","CASANARE","85410","TAURAMENA","GAOR"
"2025 Apr 11 12:00:00 AM","19","CAUCA","19532","PATIA","GAOR"
"2025 Apr 11 12:00:00 AM","19","CAUCA","19532","PATIA","GAOR"
"2025 Apr 11 12:00:00 AM","23","CORDOBA","23580","PUERTO LIBERTADOR","CLAN DEL GOLFO"
"2025 Apr 11 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","GAOR"
"2025 Apr 14 12:00:00 AM","05","ANTIOQUIA","05480","MUTATA","CLAN DEL GOLFO"
"2025 Apr 14 12:00:00 AM","13","BOLIVAR","13468","SANTA CRUZ DE MOMPOX","CLAN DEL GOLFO"
"2025 Apr 22 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2025 Apr 22 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2025 Apr 25 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2025 Apr 25 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2025 Apr 25 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2025 Apr 25 12:00:00 AM","86","PUTUMAYO","86320","ORITO","GAOR"
"2025 Apr 25 12:00:00 AM","76","VALLE DEL CAUCA","76520","PALMIRA","GAOR"
"2025 Apr 29 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2025 Apr 29 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2025 Apr 29 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2025 Apr 29 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2025 Apr 30 12:00:00 AM","05","ANTIOQUIA","05154","CAUCASIA","CLAN DEL GOLFO"
"2025 Apr 30 12:00:00 AM","19","CAUCA","19455","MIRANDA","GAOR"
"2025 Apr 30 12:00:00 AM","52","NARIÑO","52540","POLICARPA","GAOR"
"2025 May 08 12:00:00 AM","68","SANTANDER","68081","BARRANCABERMEJA","CLAN DEL GOLFO"
"2025 May 09 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 May 09 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","CLAN DEL GOLFO"
"2025 May 09 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","CLAN DEL GOLFO"
"2025 May 15 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","GAOR"
"2025 May 15 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","GAOR"
"2025 May 15 12:00:00 AM","50","META","50251","EL CASTILLO","GAOR"
"2025 May 15 12:00:00 AM","50","META","50251","EL CASTILLO","GAOR"
"2025 May 19 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 May 19 12:00:00 AM","23","CORDOBA","23001","MONTERIA","CLAN DEL GOLFO"
"2025 May 19 12:00:00 AM","76","VALLE DEL CAUCA","76233","DAGUA","GAOR"
"2025 May 20 12:00:00 AM","27","CHOCO","27361","ISTMINA","CLAN DEL GOLFO"
"2025 May 26 12:00:00 AM","91","AMAZONAS","91001","LETICIA","GAOR"
"2025 May 26 12:00:00 AM","05","ANTIOQUIA","05895","ZARAGOZA","CLAN DEL GOLFO"
"2025 May 26 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2025 May 26 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 May 28 12:00:00 AM","05","ANTIOQUIA","05579","PUERTO BERRIO","CLAN DEL GOLFO"
"2025 May 28 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2025 May 28 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 May 28 12:00:00 AM","73","TOLIMA","73555","PLANADAS","GAOR"
"2025 May 28 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2025 Jun 03 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Jun 03 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Jun 03 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Jun 03 12:00:00 AM","05","ANTIOQUIA","05895","ZARAGOZA","CLAN DEL GOLFO"
"2025 Jun 04 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2025 Jun 04 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2025 Jun 04 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","GAOR"
"2025 Jun 04 12:00:00 AM","52","NARIÑO","52540","POLICARPA","GAOR"
"2025 Jun 05 12:00:00 AM","73","TOLIMA","73555","PLANADAS","GAOR"
"2025 Jun 12 12:00:00 AM","05","ANTIOQUIA","05854","VALDIVIA","CLAN DEL GOLFO"
"2025 Jun 12 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Jun 12 12:00:00 AM","95","GUAVIARE","95015","CALAMAR","GAOR"
"2025 Jun 12 12:00:00 AM","95","GUAVIARE","95015","CALAMAR","GAOR"
"2025 Jun 13 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","CLAN DEL GOLFO"
"2025 Jun 13 12:00:00 AM","50","META","50001","VILLAVICENCIO","GAOR"
"2025 Jun 13 12:00:00 AM","63","QUINDIO","63302","GENOVA","GAOR"
"2025 Jun 13 12:00:00 AM","73","TOLIMA","73168","CHAPARRAL","GAOR"
"2025 Jun 13 12:00:00 AM","97","VAUPES","97001","MITU","GAOR"
"2025 Jun 16 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2025 Jun 16 12:00:00 AM","13","BOLIVAR","13650","SAN FERNANDO","CLAN DEL GOLFO"
"2025 Jun 16 12:00:00 AM","13","BOLIVAR","13650","SAN FERNANDO","CLAN DEL GOLFO"
"2025 Jun 18 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 Jun 19 12:00:00 AM","91","AMAZONAS","91001","LETICIA","GAOR"
"2025 Jun 20 12:00:00 AM","13","BOLIVAR","13042","ARENAL","CLAN DEL GOLFO"
"2025 Jun 24 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2025 Jun 25 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2025 Jun 26 12:00:00 AM","85","CASANARE","85250","PAZ DE ARIPORO","GAOR"
"2025 Jun 26 12:00:00 AM","19","CAUCA","19075","BALBOA","GAOR"
"2025 Jun 26 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Jun 26 12:00:00 AM","27","CHOCO","27075","BAHIA SOLANO","CLAN DEL GOLFO"
"2025 Jun 26 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2025 Jun 27 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Jul 01 12:00:00 AM","91","AMAZONAS","91407","LA PEDRERA","GAOR"
"2025 Jul 01 12:00:00 AM","05","ANTIOQUIA","05665","SAN PEDRO DE URABA","CLAN DEL GOLFO"
"2025 Jul 01 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Jul 03 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2025 Jul 03 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2025 Jul 03 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","CLAN DEL GOLFO"
"2025 Jul 07 12:00:00 AM","27","CHOCO","27077","BAJO BAUDO","CLAN DEL GOLFO"
"2025 Jul 08 12:00:00 AM","27","CHOCO","27075","BAHIA SOLANO","CLAN DEL GOLFO"
"2025 Jul 08 12:00:00 AM","27","CHOCO","27075","BAHIA SOLANO","CLAN DEL GOLFO"
"2025 Jul 09 12:00:00 AM","13","BOLIVAR","13468","SANTA CRUZ DE MOMPOX","CLAN DEL GOLFO"
"2025 Jul 09 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2025 Jul 09 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Jul 14 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","CLAN DEL GOLFO"
"2025 Jul 14 12:00:00 AM","20","CESAR","20383","LA GLORIA","CLAN DEL GOLFO"
"2025 Jul 14 12:00:00 AM","20","CESAR","20383","LA GLORIA","CLAN DEL GOLFO"
"2025 Jul 15 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
"2025 Jul 15 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","GAOR"
"2025 Jul 16 12:00:00 AM","27","CHOCO","27150","CARMEN DEL DARIEN","CLAN DEL GOLFO"
"2025 Jul 16 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","GAOR"
"2025 Jul 23 12:00:00 AM","05","ANTIOQUIA","05172","CHIGORODO","CLAN DEL GOLFO"
"2025 Jul 23 12:00:00 AM","05","ANTIOQUIA","05579","PUERTO BERRIO","CLAN DEL GOLFO"
"2025 Jul 23 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 Jul 23 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2025 Jul 24 12:00:00 AM","19","CAUCA","19532","PATIA","GAOR"
"2025 Jul 28 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2025 Jul 28 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","GAOR"
"2025 Jul 28 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","GAOR"
"2025 Jul 28 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","GAOR"
"2025 Jul 29 12:00:00 AM","73","TOLIMA","73555","PLANADAS","GAOR"
"2025 Jul 31 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2025 Aug 01 12:00:00 AM","05","ANTIOQUIA","05887","YARUMAL","CLAN DEL GOLFO"
"2025 Aug 01 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2025 Aug 06 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2025 Aug 06 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2025 Aug 06 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2025 Aug 08 12:00:00 AM","15","BOYACA","15572","PUERTO BOYACA","CLAN DEL GOLFO"
"2025 Aug 08 12:00:00 AM","85","CASANARE","85410","TAURAMENA","GAOR"
"2025 Aug 08 12:00:00 AM","52","NARIÑO","52540","POLICARPA","GAOR"
"2025 Aug 11 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Aug 12 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Aug 12 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2025 Aug 19 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Aug 19 12:00:00 AM","27","CHOCO","27491","NOVITA","CLAN DEL GOLFO"
"2025 Aug 19 12:00:00 AM","52","NARIÑO","52256","EL ROSARIO","GAOR"
"2025 Aug 19 12:00:00 AM","68","SANTANDER","68081","BARRANCABERMEJA","CLAN DEL GOLFO"
"2025 Aug 20 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2025 Aug 20 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Aug 21 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2025 Aug 21 12:00:00 AM","13","BOLIVAR","13810","TIQUISIO","CLAN DEL GOLFO"
"2025 Aug 22 12:00:00 AM","05","ANTIOQUIA","05665","SAN PEDRO DE URABA","CLAN DEL GOLFO"
"2025 Aug 25 12:00:00 AM","50","META","50325","MAPIRIPAN","GAOR"
"2025 Aug 28 12:00:00 AM","73","TOLIMA","73001","IBAGUE","CLAN DEL GOLFO"
"2025 Aug 28 12:00:00 AM","73","TOLIMA","73001","IBAGUE","CLAN DEL GOLFO"
"2025 Sep 01 12:00:00 AM","19","CAUCA","19532","PATIA","GAOR"
"2025 Sep 02 12:00:00 AM","05","ANTIOQUIA","05147","CAREPA","CLAN DEL GOLFO"
"2025 Sep 02 12:00:00 AM","85","CASANARE","85410","TAURAMENA","CLAN DEL GOLFO"
"2025 Sep 02 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Sep 02 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2025 Sep 02 12:00:00 AM","66","RISARALDA","66001","PEREIRA","CLAN DEL GOLFO"
"2025 Sep 03 12:00:00 AM","05","ANTIOQUIA","05051","ARBOLETES","CLAN DEL GOLFO"
"2025 Sep 03 12:00:00 AM","05","ANTIOQUIA","05154","CAUCASIA","CLAN DEL GOLFO"
"2025 Sep 03 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Sep 04 12:00:00 AM","15","BOYACA","15757","SOCHA","GAOR"
"2025 Sep 04 12:00:00 AM","70","SUCRE","70001","SINCELEJO","CLAN DEL GOLFO"
"2025 Sep 05 12:00:00 AM","66","RISARALDA","66001","PEREIRA","CLAN DEL GOLFO"
"2025 Sep 08 12:00:00 AM","95","GUAVIARE","95015","CALAMAR","GAOR"
"2025 Sep 09 12:00:00 AM","19","CAUCA","19256","EL TAMBO","GAOR"
"2025 Sep 10 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Sep 10 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2025 Sep 11 12:00:00 AM","85","CASANARE","85250","PAZ DE ARIPORO","GAOR"
"2025 Sep 12 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","CLAN DEL GOLFO"
