Fecha,Perspectiva,Sexo,Concepto,Periodo,Valor
2024,Total nacional,Mujeres,Población ocupada,Dic - Feb,9631.263022
2025,Total nacional,Mujeres,Población ocupada,Ene - Mar,9641.143815
2025,Total nacional,Mujeres,Población ocupada,Feb - Abr,9812.964822
2025,Total nacional,Mujeres,Población ocupada,Mar - May,9777.912713
2025,Total nacional,Mujeres,Población ocupada,Abr - Jun,9774.319475
2025,Total nacional,Mujeres,Población ocupada,May - Jul,9883.180819
2025,Total nacional,Mujeres,Población ocupada,Jun - Ago,9910.022956
2025,Total nacional,Mujeres,Población ocupada,Jul - Sep,9980.253116
2025,Total nacional,Mujeres,Población ocupada,Ago - Oct,9999.629033
2025,Total nacional,Mujeres,Población ocupada,Sep - Nov,10169.585284
2025,Total nacional,Mujeres,Población ocupada,Oct - Dic,10176.070424
2025,Total nacional,Mujeres,Población ocupada,Nov - Ene,9998.379082
2025,Total nacional,Mujeres,Población ocupada,Dic - Feb,9935.572387
2026,Total nacional,Mujeres,Población ocupada,Ene - Mar,9960.981612
2026,Total nacional,Mujeres,Población ocupada,Feb - Abr,10196.663444
2021,Total nacional,Mujeres,Formal,Ene - Mar,3387.797265333333
2021,Total nacional,Mujeres,Formal,Feb - Abr,3391.590216666666
2021,Total nacional,Mujeres,Formal,Mar - May,3458.876098
2021,Total nacional,Mujeres,Formal,Abr - Jun,3513.8931580000003
2021,Total nacional,Mujeres,Formal,May - Jul,3586.9142683333334
2021,Total nacional,Mujeres,Formal,Jun - Ago,3546.142813
2021,Total nacional,Mujeres,Formal,Jul - Sep,3598.9593346666666
2021,Total nacional,Mujeres,Formal,Ago - Oct,3593.477612666667
2021,Total nacional,Mujeres,Formal,Sep - Nov,3683.6544136666666
2021,Total nacional,Mujeres,Formal,Oct - Dic,3702.4741023333336
2021,Total nacional,Mujeres,Formal,Nov - Ene,3771.2638773333333
2021,Total nacional,Mujeres,Formal,Dic - Feb,3834.0966676666667
2022,Total nacional,Mujeres,Formal,Ene - Mar,3886.7868789999998
2022,Total nacional,Mujeres,Formal,Feb - Abr,3979.8303699999997
2022,Total nacional,Mujeres,Formal,Mar - May,4040.0205253333334
2022,Total nacional,Mujeres,Formal,Abr - Jun,4081.098786
2022,Total nacional,Mujeres,Formal,May - Jul,4064.3193536666663
2022,Total nacional,Mujeres,Formal,Jun - Ago,4058.3284980000003
2022,Total nacional,Mujeres,Formal,Jul - Sep,4089.8968686666667
2022,Total nacional,Mujeres,Formal,Ago - Oct,4138.798438000001
2022,Total nacional,Mujeres,Formal,Sep - Nov,4169.995229666666
2022,Total nacional,Mujeres,Formal,Oct - Dic,4220.116724666666
2022,Total nacional,Mujeres,Formal,Nov - Ene,4136.197546333333
2022,Total nacional,Mujeres,Formal,Dic - Feb,4090.422641333333
2023,Total nacional,Mujeres,Formal,Ene - Mar,4088.7139019999995
2023,Total nacional,Mujeres,Formal,Feb - Abr,4241.331783666667
2023,Total nacional,Mujeres,Formal,Mar - May,4378.647775
2023,Total nacional,Mujeres,Formal,Abr - Jun,4458.980857666666
2023,Total nacional,Mujeres,Formal,May - Jul,4514.909980333334
2023,Total nacional,Mujeres,Formal,Jun - Ago,4527.762878666666
2023,Total nacional,Mujeres,Formal,Jul - Sep,4542.341718333333
2023,Total nacional,Mujeres,Formal,Ago - Oct,4526.576415333333
2023,Total nacional,Mujeres,Formal,Sep - Nov,4540.245156
2023,Total nacional,Mujeres,Formal,Oct - Dic,4464.015044666667
2023,Total nacional,Mujeres,Formal,Nov - Ene,4348.032600333333
2023,Total nacional,Mujeres,Formal,Dic - Feb,4249.313858333332
2024,Total nacional,Mujeres,Formal,Ene - Mar,4256.310563999999
2024,Total nacional,Mujeres,Formal,Feb - Abr,4345.059667333333
2024,Total nacional,Mujeres,Formal,Mar - May,4468.378877666667
2024,Total nacional,Mujeres,Formal,Abr - Jun,4459.591278666667
2024,Total nacional,Mujeres,Formal,May - Jul,4507.873487333333
2024,Total nacional,Mujeres,Formal,Jun - Ago,4491.241038666666
2024,Total nacional,Mujeres,Formal,Jul - Sep,4536.246429666667
2024,Total nacional,Mujeres,Formal,Ago - Oct,4513.391390333333
2024,Total nacional,Mujeres,Formal,Sep - Nov,4553.643427666667
2024,Total nacional,Mujeres,Formal,Oct - Dic,4558.115168
2024,Total nacional,Mujeres,Formal,Nov - Ene,4487.692718
2024,Total nacional,Mujeres,Formal,Dic - Feb,4399.334103
2025,Total nacional,Mujeres,Formal,Ene - Mar,4416.509119
2025,Total nacional,Mujeres,Formal,Feb - Abr,4541.893948
2025,Total nacional,Mujeres,Formal,Mar - May,4574.465057
2025,Total nacional,Mujeres,Formal,Abr - Jun,4678.976676
2025,Total nacional,Mujeres,Formal,May - Jul,4770.527395
2025,Total nacional,Mujeres,Formal,Jun - Ago,4800.835523
2025,Total nacional,Mujeres,Formal,Jul - Sep,4830.18282
2025,Total nacional,Mujeres,Formal,Ago - Oct,4784.590539
2025,Total nacional,Mujeres,Formal,Sep - Nov,4889.483323
2025,Total nacional,Mujeres,Formal,Oct - Dic,4846.542244
2025,Total nacional,Mujeres,Formal,Nov - Ene,4755.016814
2025,Total nacional,Mujeres,Formal,Dic - Feb,4753.882651
2026,Total nacional,Mujeres,Formal,Ene - Mar,4782.504382
2026,Total nacional,Mujeres,Formal,Feb - Abr,4936.827726
2021,Total nacional,Mujeres,Informal,Ene - Mar,4288.031459333334
2021,Total nacional,Mujeres,Informal,Feb - Abr,4375.982990666667
2021,Total nacional,Mujeres,Informal,Mar - May,4289.428777
2021,Total nacional,Mujeres,Informal,Abr - Jun,4284.937808666667
2021,Total nacional,Mujeres,Informal,May - Jul,4312.4151446666665
2021,Total nacional,Mujeres,Informal,Jun - Ago,4408.290390000001
2021,Total nacional,Mujeres,Informal,Jul - Sep,4427.828931666667
2021,Total nacional,Mujeres,Informal,Ago - Oct,4530.3966863333335
2021,Total nacional,Mujeres,Informal,Sep - Nov,4591.599303666667
2021,Total nacional,Mujeres,Informal,Oct - Dic,4735.977380333334
2021,Total nacional,Mujeres,Informal,Nov - Ene,4638.386471000001
2021,Total nacional,Mujeres,Informal,Dic - Feb,4698.962467666666
2022,Total nacional,Mujeres,Informal,Ene - Mar,4692.934596
2022,Total nacional,Mujeres,Informal,Feb - Abr,4873.2346370000005
2022,Total nacional,Mujeres,Informal,Mar - May,4875.519253666666
2022,Total nacional,Mujeres,Informal,Abr - Jun,4914.638557333333
2022,Total nacional,Mujeres,Informal,May - Jul,4932.721494
2022,Total nacional,Mujeres,Informal,Jun - Ago,4973.322108
2022,Total nacional,Mujeres,Informal,Jul - Sep,5060.7682700000005
2022,Total nacional,Mujeres,Informal,Ago - Oct,5085.477380666667
2022,Total nacional,Mujeres,Informal,Sep - Nov,5098.019695333333
2022,Total nacional,Mujeres,Informal,Oct - Dic,5023.202779333334
2022,Total nacional,Mujeres,Informal,Nov - Ene,4917.414798999999
2022,Total nacional,Mujeres,Informal,Dic - Feb,4918.183109333334
2023,Total nacional,Mujeres,Informal,Ene - Mar,4965.144188666666
2023,Total nacional,Mujeres,Informal,Feb - Abr,5037.9975073333335
2023,Total nacional,Mujeres,Informal,Mar - May,4993.864478
2023,Total nacional,Mujeres,Informal,Abr - Jun,4970.992406
2023,Total nacional,Mujeres,Informal,May - Jul,5030.254606333333
2023,Total nacional,Mujeres,Informal,Jun - Ago,5095.212136333333
2023,Total nacional,Mujeres,Informal,Jul - Sep,5117.3850219999995
2023,Total nacional,Mujeres,Informal,Ago - Oct,5124.572167333333
2023,Total nacional,Mujeres,Informal,Sep - Nov,5110.5611143333335
2023,Total nacional,Mujeres,Informal,Oct - Dic,5121.281638333333
2023,Total nacional,Mujeres,Informal,Nov - Ene,4980.723655000001
2023,Total nacional,Mujeres,Informal,Dic - Feb,4950.088329
2024,Total nacional,Mujeres,Informal,Ene - Mar,4924.136977333333
2024,Total nacional,Mujeres,Informal,Feb - Abr,5055.211145666666
2024,Total nacional,Mujeres,Informal,Mar - May,5036.597002333333
2024,Total nacional,Mujeres,Informal,Abr - Jun,5049.583449333334
2024,Total nacional,Mujeres,Informal,May - Jul,5027.7436376666665
2024,Total nacional,Mujeres,Informal,Jun - Ago,5132.250193666667
2024,Total nacional,Mujeres,Informal,Jul - Sep,5144.744446
2024,Total nacional,Mujeres,Informal,Ago - Oct,5174.842876333333
2024,Total nacional,Mujeres,Informal,Sep - Nov,5164.076671
2024,Total nacional,Mujeres,Informal,Oct - Dic,5259.358856
2024,Total nacional,Mujeres,Informal,Nov - Ene,5182.243595
2024,Total nacional,Mujeres,Informal,Dic - Feb,5231.928919
2025,Total nacional,Mujeres,Informal,Ene - Mar,5224.634697
2025,Total nacional,Mujeres,Informal,Feb - Abr,5271.070874
2025,Total nacional,Mujeres,Informal,Mar - May,5203.447657
2025,Total nacional,Mujeres,Informal,Abr - Jun,5095.342798
2025,Total nacional,Mujeres,Informal,May - Jul,5112.653424
2025,Total nacional,Mujeres,Informal,Jun - Ago,5109.187433
2025,Total nacional,Mujeres,Informal,Jul - Sep,5150.070297
2025,Total nacional,Mujeres,Informal,Ago - Oct,5215.038494
2025,Total nacional,Mujeres,Informal,Sep - Nov,5280.101961
2025,Total nacional,Mujeres,Informal,Oct - Dic,5329.528179
2025,Total nacional,Mujeres,Informal,Nov - Ene,5243.362269
2025,Total nacional,Mujeres,Informal,Dic - Feb,5181.689736
2026,Total nacional,Mujeres,Informal,Ene - Mar,5178.47723
2026,Total nacional,Mujeres,Informal,Feb - Abr,5259.835718
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ene - Mar,9226.413326333335
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Feb - Abr,9320.446573000001
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Mar - May,9341.646440999999
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Abr - Jun,9363.296156666665
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,May - Jul,9458.353572
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jun - Ago,9571.040949333334
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jul - Sep,9635.599743
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ago - Oct,9682.477314666667
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Sep - Nov,9739.247104333333
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Oct - Dic,9791.785053
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Nov - Ene,9830.614035999999
2021,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Dic - Feb,9932.701805333332
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ene - Mar,10076.746925333333
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Feb - Abr,10284.429300333333
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Mar - May,10340.785037666667
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Abr - Jun,10353.216290666665
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,May - Jul,10334.141717333334
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jun - Ago,10351.432730333334
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jul - Sep,10482.682782000002
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ago - Oct,10583.102656000001
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Sep - Nov,10682.913694333334
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Oct - Dic,10641.614803999999
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Nov - Ene,10458.330681333333
2022,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Dic - Feb,10358.300228333334
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ene - Mar,10427.190396333333
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Feb - Abr,10598.516089000002
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Mar - May,10647.422422000001
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Abr - Jun,10714.183590666667
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,May - Jul,10838.801381666666
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jun - Ago,10955.436066333334
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jul - Sep,10940.145749333335
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ago - Oct,10967.878106000002
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Sep - Nov,11065.704729333333
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Oct - Dic,11032.853552
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Nov - Ene,10862.561842000001
2023,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Dic - Feb,10712.449294666667
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ene - Mar,10749.074610666668
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Feb - Abr,10880.318776666667
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Mar - May,10978.210743333335
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Abr - Jun,11006.381083333334
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,May - Jul,11045.467115000001
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jun - Ago,11079.693612000001
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jul - Sep,11092.936601
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ago - Oct,11121.628596333334
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Sep - Nov,11187.507835333332
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Oct - Dic,11195.437479333332
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Nov - Ene,11082.729261
2024,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Dic - Feb,11027.648431
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ene - Mar,11102.831287
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Feb - Abr,11222.503855
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Mar - May,11253.949323
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Abr - Jun,11254.18152
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,May - Jul,11343.053505
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jun - Ago,11413.15094
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Jul - Sep,11430.239366
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ago - Oct,11497.298445
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Sep - Nov,11566.757859
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Oct - Dic,11613.486667
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Nov - Ene,11384.962974
2025,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Dic - Feb,11260.998726
2026,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Ene - Mar,11227.725964
2026,13 Ciudades y áreas metropolitanas,Total,Población ocupada,Feb - Abr,11386.328947
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Ene - Mar,4990.366199666666
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Feb - Abr,4999.7586716666665
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Mar - May,5089.547187333334
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Abr - Jun,5125.978807333334
2021,13 Ciudades y áreas metropolitanas,Total,Formal,May - Jul,5245.425084333334
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Jun - Ago,5265.836126666666
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Jul - Sep,5347.999793333333
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Ago - Oct,5330.884890666666
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Sep - Nov,5423.541088
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Oct - Dic,5462.111764
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Nov - Ene,5580.1614156666665
2021,13 Ciudades y áreas metropolitanas,Total,Formal,Dic - Feb,5648.548136333334
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Ene - Mar,5696.609560333333
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Feb - Abr,5740.594314999999
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Mar - May,5779.928718666667
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Abr - Jun,5800.781322
2022,13 Ciudades y áreas metropolitanas,Total,Formal,May - Jul,5801.583500666667
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Jun - Ago,5855.774466666667
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Jul - Sep,5905.064518333334
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Ago - Oct,5952.018709
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Sep - Nov,6032.460235
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Oct - Dic,6096.159396
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Nov - Ene,6064.332979
2022,13 Ciudades y áreas metropolitanas,Total,Formal,Dic - Feb,5951.079268666667
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Ene - Mar,5966.552101333334
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Feb - Abr,6107.266349666667
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Mar - May,6193.680729
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Abr - Jun,6295.985500333333
2023,13 Ciudades y áreas metropolitanas,Total,Formal,May - Jul,6338.882661333334
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Jun - Ago,6424.596729666667
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Jul - Sep,6412.3373016666665
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Ago - Oct,6431.267966666667
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Sep - Nov,6481.037841
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Oct - Dic,6456.013361
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Nov - Ene,6389.975009666666
2023,13 Ciudades y áreas metropolitanas,Total,Formal,Dic - Feb,6263.269738999999
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Ene - Mar,6301.315023666666
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Feb - Abr,6354.550313666667
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Mar - May,6424.420041
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Abr - Jun,6424.724372333333
2024,13 Ciudades y áreas metropolitanas,Total,Formal,May - Jul,6420.547809000001
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Jun - Ago,6445.787558333333
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Jul - Sep,6434.520501999999
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Ago - Oct,6399.182674333333
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Sep - Nov,6440.5805900000005
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Oct - Dic,6440.307237666667
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Nov - Ene,6416.90062
2024,13 Ciudades y áreas metropolitanas,Total,Formal,Dic - Feb,6330.035846
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Ene - Mar,6313.062359
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Feb - Abr,6449.160654
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Mar - May,6494.988623
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Abr - Jun,6561.385748
2025,13 Ciudades y áreas metropolitanas,Total,Formal,May - Jul,6580.870101
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Jun - Ago,6629.239017
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Jul - Sep,6673.952803
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Ago - Oct,6616.207533
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Sep - Nov,6677.690246
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Oct - Dic,6701.28994
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Nov - Ene,6713.179559
2025,13 Ciudades y áreas metropolitanas,Total,Formal,Dic - Feb,6634.691589
2026,13 Ciudades y áreas metropolitanas,Total,Formal,Ene - Mar,6625.45175
2026,13 Ciudades y áreas metropolitanas,Total,Formal,Feb - Abr,6698.7158
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Ene - Mar,4236.047126666667
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Feb - Abr,4320.687901333334
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Mar - May,4252.099253666666
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Abr - Jun,4237.317349333333
2021,13 Ciudades y áreas metropolitanas,Total,Informal,May - Jul,4212.928487666667
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Jun - Ago,4305.204822666667
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Jul - Sep,4287.599949666666
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Ago - Oct,4351.592424
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Sep - Nov,4315.7060163333335
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Oct - Dic,4329.673288999999
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Nov - Ene,4250.4526203333335
2021,13 Ciudades y áreas metropolitanas,Total,Informal,Dic - Feb,4284.153669333333
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Ene - Mar,4380.1373656666665
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Feb - Abr,4543.834986333334
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Mar - May,4560.856319333333
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Abr - Jun,4552.434968666667
2022,13 Ciudades y áreas metropolitanas,Total,Informal,May - Jul,4532.558216333334
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Jun - Ago,4495.658263666667
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Jul - Sep,4577.618263333334
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Ago - Oct,4631.083946666667
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Sep - Nov,4650.453458666667
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Oct - Dic,4545.455407333334
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Nov - Ene,4393.997701666667
2022,13 Ciudades y áreas metropolitanas,Total,Informal,Dic - Feb,4407.220959333334
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Ene - Mar,4460.638295
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Feb - Abr,4491.249739333333
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Mar - May,4453.741693
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Abr - Jun,4418.198090333334
2023,13 Ciudades y áreas metropolitanas,Total,Informal,May - Jul,4499.918720333334
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Jun - Ago,4530.839336666667
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Jul - Sep,4527.808447333333
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Ago - Oct,4536.610139
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Sep - Nov,4584.666888000001
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Oct - Dic,4576.840190999999
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Nov - Ene,4472.586832333333
2023,13 Ciudades y áreas metropolitanas,Total,Informal,Dic - Feb,4449.179555666667
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Ene - Mar,4447.7595870000005
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Feb - Abr,4525.768463333334
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Mar - May,4553.790702666666
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Abr - Jun,4581.656711333333
2024,13 Ciudades y áreas metropolitanas,Total,Informal,May - Jul,4624.919306333333
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Jun - Ago,4633.906054
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Jul - Sep,4658.416099666666
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Ago - Oct,4722.445922333333
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Sep - Nov,4746.927245666667
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Oct - Dic,4755.130241666667
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Nov - Ene,4665.828641
2024,13 Ciudades y áreas metropolitanas,Total,Informal,Dic - Feb,4697.612586
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Ene - Mar,4789.768929
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Feb - Abr,4773.343201
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Mar - May,4758.9607
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Abr - Jun,4692.795772
2025,13 Ciudades y áreas metropolitanas,Total,Informal,May - Jul,4762.183404
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Jun - Ago,4783.911923
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Jul - Sep,4756.286562
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Ago - Oct,4881.090912
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Sep - Nov,4889.067612
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Oct - Dic,4912.196727
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Nov - Ene,4671.783415
2025,13 Ciudades y áreas metropolitanas,Total,Informal,Dic - Feb,4626.307137
2026,13 Ciudades y áreas metropolitanas,Total,Informal,Ene - Mar,4602.274214
2026,13 Ciudades y áreas metropolitanas,Total,Informal,Feb - Abr,4687.613147
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Ene - Mar,5165.29887
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Feb - Abr,5225.063846666667
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Mar - May,5263.415121999999
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Abr - Jun,5237.810066999999
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,May - Jul,5316.761004666667
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Jun - Ago,5370.1196979999995
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Jul - Sep,5415.443164666666
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Ago - Oct,5438.358939333334
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Sep - Nov,5473.646877
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Oct - Dic,5491.444966666667
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Nov - Ene,5484.300932666668
2021,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Dic - Feb,5505.362700000001
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Ene - Mar,5547.79669
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Feb - Abr,5633.042305333333
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Mar - May,5686.664032
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Abr - Jun,5689.3732586666665
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,May - Jul,5679.740036666667
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Jun - Ago,5652.651597666667
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Jul - Sep,5724.097098666666
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Ago - Oct,5766.601899
2022,13 Ciudades y áreas metropolitanas,Hombres,Población ocupada,Sep - Nov,5804.967285333333
