Fecha,USD,EUR,JPY,GBP,CHF,COP,% Moneda extranjera
2022-07-31,89.45655168225734,8.238019168923094,0.0,0.0,0.0,2.3054291488195737,97.69457085118043
2022-08-31,89.67913909291745,8.096943834419697,0.0,0.0,0.0,2.2239170726628457,97.77608292733716
2022-09-30,89.6854673421914,8.161393224678616,0.0,0.0,0.0,2.1531394331299807,97.84686056687002
2022-10-31,89.74001809027011,8.240116897957156,0.0,0.0,0.0,2.019865011772725,97.98013498822726
2022-11-30,89.46062145068878,8.531219265822095,0.0,0.0,0.0,2.008159283489128,97.99184071651086
2022-12-31,89.25762775755169,8.789904134612641,0.0,0.0,0.0,1.952468107835668,98.04753189216433
2023-01-31,89.06030148275346,8.918363762756561,0.0,0.0,0.0,2.0213347544899807,97.97866524551002
2023-02-28,89.60130544846442,8.509394892218852,0.0,0.0,0.0,1.8892996593167275,98.11070034068328
2023-03-31,89.51661188543868,8.791098934182255,0.0,0.0,0.0,1.6922891803790558,98.30771081962094
2023-04-30,89.41202444076325,8.916608937112917,0.0,0.0,0.0,1.6713666221238366,98.32863337787616
2023-05-31,89.56416630330395,8.656770607385212,0.0,0.0,0.0,1.7790630893108381,98.22093691068916
2023-06-30,89.35643344706043,8.77127245439758,0.0,0.0,0.0,1.8722940985419796,98.127705901458
2023-07-31,89.13556618375152,8.870526814663789,0.0,0.0,0.0,1.9939070015846847,98.00609299841531
2023-08-31,89.3191269437088,8.781195474328365,0.0,0.0,0.0,1.8996775819628307,98.10032241803715
2023-09-30,89.40261172694335,8.492457348560164,0.0,0.0,0.0,2.1049309244965055,97.89506907550351
2023-10-31,89.28749947160816,8.60747049375118,0.0,0.0,0.0,2.105030034640671,97.89496996535934
2023-11-30,89.49490164706869,8.432297502113094,0.0,0.0,0.0,2.0728008508182336,97.92719914918177
2023-12-31,89.4615519916279,8.409447977340708,0.0,0.0,0.0,2.1290000310313935,97.8709999689686
2024-01-31,89.65517749855795,8.269072968093866,0.0,0.0,0.0,2.0757495333481906,97.92425046665181
2024-02-28,89.69362658896313,8.249218807341645,0.0,0.0,0.0,2.0571546036952237,97.94284539630476
2024-03-31,89.06622266748452,8.846453273494289,0.0,0.0,0.0,2.0873240590211855,97.91267594097881
2024-04-30,89.32996058898766,8.637131306786948,0.0,0.0,0.0,2.0329081042253923,97.9670918957746
2024-05-31,89.12875126207777,8.811411220228983,0.0,0.0,0.0,2.059837517693228,97.94016248230676
2024-06-30,89.36557082797046,8.709402856104814,0.0,0.0,0.0,1.9250263159247196,98.07497368407527
2024-07-31,89.37435344941147,8.692819639305881,0.0,0.0,0.0,1.9328269112826306,98.06717308871735
2024-08-31,89.16800358465949,8.936085659274045,0.0,0.0,0.0,1.895910756066467,98.10408924393353
2024-09-30,89.12418378787221,9.004671041569626,0.0,0.0,0.0,1.8711451705581714,98.12885482944183
2024-10-31,89.4311852806709,8.802567534855362,0.0,0.0,0.0,1.7662471844737435,98.23375281552626
2024-11-30,90.07457047384774,8.204843514274785,0.0,0.0,0.0,1.7205860118774836,98.27941398812253
2024-12-31,90.19875166134506,8.071685021121723,0.0,0.0,0.0,1.7295633175332146,98.27043668246678
2025-01-31,90.08290272692743,8.089362070134833,0.0,0.0,0.0,1.8277352029377358,98.17226479706225
2025-02-28,89.97823610179165,8.170375655249613,0.0,0.0,0.0,1.8513882429587298,98.14861175704127
2025-03-31,89.75803303206057,8.448881685032442,0.0,0.0,0.0,1.7930852829069845,98.20691471709301
2025-04-30,89.80728658558945,8.489069955592727,0.0,0.0,0.0,1.7036434588178144,98.29635654118218
2025-05-31,89.8003857708029,8.458722195874593,0.0,0.0,0.0,1.7408920333225049,98.25910796667749
2025-06-30,89.5335071785787,8.70190171600677,0.0,0.0,0.0,1.7645911054145293,98.23540889458548
2025-07-31,89.78466411874103,8.502289447061475,0.0,0.0,0.0,1.7130464341975034,98.2869535658025
2025-08-31,89.08894267966988,9.066679026299102,0.0,0.0,0.0,1.8443782940310058,98.155621705969
2025-09-30,76.0970816407398,11.839542526806907,0.0,0.0,10.015892994019158,1.6238017860119576,97.95251716156588
2025-10-31,73.78521021287419,12.271636762288157,0.0,0.0,12.349936153912592,1.5932168709250663,98.40678312907492
2025-11-30,68.40549351067448,14.639679461482377,0.0,0.0,15.735121692614296,1.21970533522885,98.78029466477115
2025-12-31,64.0717029040025,15.00110869831375,0.0,0.0,19.72757827091413,1.1996101267696357,98.80038987323037
2026-01-31,62.8341610820717,14.39134739806848,0.0,0.0,21.617697121837846,1.156794398021984,98.84320560197803
2026-02-28,62.75316135910289,14.339410616103306,0.0,0.0,21.79022869700045,1.1171993277933547,98.88280067220666
2026-03-31,61.86521507227701,14.094657485741832,0.0,0.0,22.368317371055703,1.6718100709254502,98.32818992907455
2026-04-30,60.49971174712102,15.746647391312536,0.0,0.0,21.897325118106625,1.856315743459808,98.14368425654018
2026-05-31,61.793301245325196,17.44382410167914,0.0,0.0,18.760975378304863,2.00189927469079,97.9981007253092
